,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Kaz James Nick Morgan, Twisted  ,unknown,0.0151,https://api.spotify.com/v1/audio-analysis/0AJBa03FJvsCwXHjRoBpeM,0.638,259984.0,0.872,0AJBa03FJvsCwXHjRoBpeM,0.764,5.0,0.0774,-6.82,1.0,0.0317,123.012,4.0,https://api.spotify.com/v1/tracks/0AJBa03FJvsCwXHjRoBpeM,audio_features,spotify:track:0AJBa03FJvsCwXHjRoBpeM,0.289
1,Eli Fur, Parfume ,Dosem Remix,0.00461,https://api.spotify.com/v1/audio-analysis/4nxAZSsAGMlVzsBXPHsB6t,0.758,265366.0,0.563,4nxAZSsAGMlVzsBXPHsB6t,0.864,0.0,0.108,-9.483,1.0,0.0396,123.002,4.0,https://api.spotify.com/v1/tracks/4nxAZSsAGMlVzsBXPHsB6t,audio_features,spotify:track:4nxAZSsAGMlVzsBXPHsB6t,0.223
2,Bluum, Weyland  ,unknown,0.00317,https://api.spotify.com/v1/audio-analysis/11JHxqCdb64cn5z2ivd7O7,0.442,194146.0,0.901,11JHxqCdb64cn5z2ivd7O7,0.000243,7.0,0.544,-7.758,1.0,0.0389,122.979,3.0,https://api.spotify.com/v1/tracks/11JHxqCdb64cn5z2ivd7O7,audio_features,spotify:track:11JHxqCdb64cn5z2ivd7O7,0.133
3,Unterberg Kris O'Neil, Solemn  ,BLACK HOLE,6.84e-05,https://api.spotify.com/v1/audio-analysis/0sPXDXpmQl7zLyQYDICRLk,0.62,266128.0,0.816,0sPXDXpmQl7zLyQYDICRLk,0.0567,10.0,0.284,-7.136,0.0,0.0378,124.983,4.0,https://api.spotify.com/v1/tracks/0sPXDXpmQl7zLyQYDICRLk,audio_features,spotify:track:0sPXDXpmQl7zLyQYDICRLk,0.383
4,George Fitzgerald, Burns ,Lane 8 Club Mix,0.421,https://api.spotify.com/v1/audio-analysis/6aBWNlLMeBjdtypqPOfveJ,0.787,280998.0,0.645,6aBWNlLMeBjdtypqPOfveJ,0.932,2.0,0.102,-8.655,1.0,0.036,123.993,4.0,https://api.spotify.com/v1/tracks/6aBWNlLMeBjdtypqPOfveJ,audio_features,spotify:track:6aBWNlLMeBjdtypqPOfveJ,0.653
5,Sebastian Weikum, Riot  ,unknown,,,,,,,,,,,,,,,,,,
6,Sebastian Weikum, Lot  ,unknown,0.00299,https://api.spotify.com/v1/audio-analysis/6F0kWA6ccm2RqidLOvwnFc,0.723,216199.0,0.669,6F0kWA6ccm2RqidLOvwnFc,0.95,9.0,0.0828,-7.516,0.0,0.0313,120.982,4.0,https://api.spotify.com/v1/tracks/6F0kWA6ccm2RqidLOvwnFc,audio_features,spotify:track:6F0kWA6ccm2RqidLOvwnFc,0.329
7,Estiva, Rage Race  ,ARMADA,0.00493,https://api.spotify.com/v1/audio-analysis/1NqmvnP5hjihFSW1GmXoxE,0.637,186227.0,0.934,1NqmvnP5hjihFSW1GmXoxE,0.407,9.0,0.26,-5.009,1.0,0.0493,125.021,4.0,https://api.spotify.com/v1/tracks/1NqmvnP5hjihFSW1GmXoxE,audio_features,spotify:track:1NqmvnP5hjihFSW1GmXoxE,0.119
8,ARTY, Kate  ,unknown,0.288,https://api.spotify.com/v1/audio-analysis/773VsaXBfxGYzEcoYkRDE7,0.6,244229.0,0.741,773VsaXBfxGYzEcoYkRDE7,0.756,7.0,0.0842,-5.913,1.0,0.0323,128.01,3.0,https://api.spotify.com/v1/tracks/773VsaXBfxGYzEcoYkRDE7,audio_features,spotify:track:773VsaXBfxGYzEcoYkRDE7,0.301
9,CaPa, Blue Llama  ,unknown,0.00966,https://api.spotify.com/v1/audio-analysis/2E5hJJQjq61uQdHVbJVF6D,0.509,319250.0,0.977,2E5hJJQjq61uQdHVbJVF6D,0.5,4.0,0.631,-6.774,0.0,0.0441,127.872,4.0,https://api.spotify.com/v1/tracks/2E5hJJQjq61uQdHVbJVF6D,audio_features,spotify:track:2E5hJJQjq61uQdHVbJVF6D,0.284
10,Grum, Never Have To Be Alone  ,unknown,0.00411,https://api.spotify.com/v1/audio-analysis/0AVf7Qq6CFe9d1n115cTLI,0.526,337500.0,0.792,0AVf7Qq6CFe9d1n115cTLI,0.000152,5.0,0.282,-8.54,0.0,0.0477,128.047,4.0,https://api.spotify.com/v1/tracks/0AVf7Qq6CFe9d1n115cTLI,audio_features,spotify:track:0AVf7Qq6CFe9d1n115cTLI,0.26
