,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Curbi, Discharge  ,unknown,0.0938,https://api.spotify.com/v1/audio-analysis/5H43nlyZr9Rkcnj4lbjBDi,0.737,160000.0,0.96,5H43nlyZr9Rkcnj4lbjBDi,0.848,11.0,0.279,-2.188,1.0,0.123,126.046,4.0,https://api.spotify.com/v1/tracks/5H43nlyZr9Rkcnj4lbjBDi,audio_features,spotify:track:5H43nlyZr9Rkcnj4lbjBDi,0.797
1,The Voyagers Alpharock, Crossover  ,unknown,0.0115,https://api.spotify.com/v1/audio-analysis/5bNXSezzCkAhDaygFDO3xM,0.722,275683.0,0.935,5bNXSezzCkAhDaygFDO3xM,0.315,4.0,0.0351,-6.073,0.0,0.0547,127.986,4.0,https://api.spotify.com/v1/tracks/5bNXSezzCkAhDaygFDO3xM,audio_features,spotify:track:5bNXSezzCkAhDaygFDO3xM,0.292
2,Don Diablo   Kris Kiss, Chain Reaction ,Domino,0.0201,https://api.spotify.com/v1/audio-analysis/6UB2k3ymwAYGm3BzY1XPCW,0.675,176190.0,0.982,6UB2k3ymwAYGm3BzY1XPCW,0.000747,5.0,0.803,-3.255,0.0,0.144,126.002,4.0,https://api.spotify.com/v1/tracks/6UB2k3ymwAYGm3BzY1XPCW,audio_features,spotify:track:6UB2k3ymwAYGm3BzY1XPCW,0.428
3,Sander Kleinenberg   Audio Bullys, Wicked Things  ,unknown,0.315,https://api.spotify.com/v1/audio-analysis/59G1pVNK1iMGQ41bsthiP7,0.72,182418.0,0.949,59G1pVNK1iMGQ41bsthiP7,0.000241,2.0,0.0356,-3.298,1.0,0.28,122.716,4.0,https://api.spotify.com/v1/tracks/59G1pVNK1iMGQ41bsthiP7,audio_features,spotify:track:59G1pVNK1iMGQ41bsthiP7,0.798
4,Sander Van Doorn Firebeatz Julian Jordan, Rage  ,SPINNIN',0.000439,https://api.spotify.com/v1/audio-analysis/6SGlWp53Qg9kwsJorSgcmj,0.41,247500.0,0.917,6SGlWp53Qg9kwsJorSgcmj,0.861,2.0,0.0825,-3.368,1.0,0.0563,127.546,4.0,https://api.spotify.com/v1/tracks/6SGlWp53Qg9kwsJorSgcmj,audio_features,spotify:track:6SGlWp53Qg9kwsJorSgcmj,0.0985
5,Sunnery James Ryan Marciano   KiFi, Come Follow  ,unknown,0.0268,https://api.spotify.com/v1/audio-analysis/4VS6Zn8LOmWHSlXF84PLzZ,0.424,219375.0,0.813,4VS6Zn8LOmWHSlXF84PLzZ,0.000109,7.0,0.0923,-7.35,1.0,0.0748,128.201,4.0,https://api.spotify.com/v1/tracks/4VS6Zn8LOmWHSlXF84PLzZ,audio_features,spotify:track:4VS6Zn8LOmWHSlXF84PLzZ,0.245
6,TUJAMO Jacob Plant, All Night  ,unknown,0.00291,https://api.spotify.com/v1/audio-analysis/08ZcJN45zSSzemGG6FirCv,0.723,258750.0,0.957,08ZcJN45zSSzemGG6FirCv,0.239,1.0,0.124,-3.35,1.0,0.0785,127.983,4.0,https://api.spotify.com/v1/tracks/08ZcJN45zSSzemGG6FirCv,audio_features,spotify:track:08ZcJN45zSSzemGG6FirCv,0.418
7,Sonic One TWOLOUD, The Drums  ,SPINNIN',0.000324,https://api.spotify.com/v1/audio-analysis/4Jum2RD09EgVfZSli0tAE1,0.585,282958.0,0.898,4Jum2RD09EgVfZSli0tAE1,0.768,2.0,0.17,-5.449,0.0,0.0534,128.01,4.0,https://api.spotify.com/v1/tracks/4Jum2RD09EgVfZSli0tAE1,audio_features,spotify:track:4Jum2RD09EgVfZSli0tAE1,0.071
8,Henry Fong D.O.D, Bust Dem  ,unknown,0.0015,https://api.spotify.com/v1/audio-analysis/1zdhz3WNQyRzxr4HAQNSoK,0.602,204492.0,0.966,1zdhz3WNQyRzxr4HAQNSoK,0.328,7.0,0.113,-2.382,1.0,0.0723,127.981,4.0,https://api.spotify.com/v1/tracks/1zdhz3WNQyRzxr4HAQNSoK,audio_features,spotify:track:1zdhz3WNQyRzxr4HAQNSoK,0.226
9,BORGEOUS Dzeko Torres, Tutankhamun  ,unknown,8.75e-05,https://api.spotify.com/v1/audio-analysis/5G704aGDpvefJ6whgkmeR0,0.648,203438.0,0.891,5G704aGDpvefJ6whgkmeR0,0.497,11.0,0.105,-3.464,0.0,0.0655,128.002,4.0,https://api.spotify.com/v1/tracks/5G704aGDpvefJ6whgkmeR0,audio_features,spotify:track:5G704aGDpvefJ6whgkmeR0,0.183
10,Sander Van Doorn Martin Garrix DVBBS   Aleesia, Gold Skies ,Acappella,0.00426,https://api.spotify.com/v1/audio-analysis/5vQIaNoKsT4xkG1j2KFBFs,0.562,328213.0,0.815,5vQIaNoKsT4xkG1j2KFBFs,0.0615,9.0,0.664,-6.322,0.0,0.046,128.02,4.0,https://api.spotify.com/v1/tracks/5vQIaNoKsT4xkG1j2KFBFs,audio_features,spotify:track:5vQIaNoKsT4xkG1j2KFBFs,0.196
11,BORGEOUS   DJ Whoo Kid Waka Flocka Flame Wiz Khalifa, Toast  ,unknown,0.163,https://api.spotify.com/v1/audio-analysis/5ByYOwHe5hNiFuZSqojtZN,0.582,233337.0,0.68,5ByYOwHe5hNiFuZSqojtZN,0.0,1.0,0.179,-5.46,1.0,0.142,140.147,4.0,https://api.spotify.com/v1/tracks/5ByYOwHe5hNiFuZSqojtZN,audio_features,spotify:track:5ByYOwHe5hNiFuZSqojtZN,0.314
12,BORGEOUS   Julia Michaels, Wildfire  ,SPINNIN',0.0111,https://api.spotify.com/v1/audio-analysis/6vI1objbyhpSTGiFHWtk0R,0.547,225117.0,0.746,6vI1objbyhpSTGiFHWtk0R,0.000249,6.0,0.0587,-4.457,0.0,0.0406,127.988,4.0,https://api.spotify.com/v1/tracks/6vI1objbyhpSTGiFHWtk0R,audio_features,spotify:track:6vI1objbyhpSTGiFHWtk0R,0.111
13,BORGEOUS   Julia Michaels, Wildfire ,Marc Oh! Trap Remix,0.0111,https://api.spotify.com/v1/audio-analysis/6vI1objbyhpSTGiFHWtk0R,0.547,225117.0,0.746,6vI1objbyhpSTGiFHWtk0R,0.000249,6.0,0.0587,-4.457,0.0,0.0406,127.988,4.0,https://api.spotify.com/v1/tracks/6vI1objbyhpSTGiFHWtk0R,audio_features,spotify:track:6vI1objbyhpSTGiFHWtk0R,0.111
14,BORGEOUS Shaun Frank   Delaney Jane, This Could Be Love  ,unknown,0.023,https://api.spotify.com/v1/audio-analysis/3YLd8c9lOFNQox4n51F9Vf,0.676,190833.0,0.722,3YLd8c9lOFNQox4n51F9Vf,0.0697,8.0,0.336,-6.432,0.0,0.037,126.03,4.0,https://api.spotify.com/v1/tracks/3YLd8c9lOFNQox4n51F9Vf,audio_features,spotify:track:3YLd8c9lOFNQox4n51F9Vf,0.479
15,Steve Aoki   Flux Pavilion, Get Me Outta Here ,Shaun Frank Remix,0.0103,https://api.spotify.com/v1/audio-analysis/47x5pIbrZG66yha5hnTZd5,0.731,327661.0,0.843,47x5pIbrZG66yha5hnTZd5,0.626,1.0,0.0361,-5.747,0.0,0.0437,125.988,4.0,https://api.spotify.com/v1/tracks/47x5pIbrZG66yha5hnTZd5,audio_features,spotify:track:47x5pIbrZG66yha5hnTZd5,0.553
16,Hunter Siegel   Kai, Let Me Love You Right  ,ATLANTIC,0.00487,https://api.spotify.com/v1/audio-analysis/1YNKgOYtKyEzy9zM92Aamy,0.758,197657.0,0.703,1YNKgOYtKyEzy9zM92Aamy,0.0937,8.0,0.282,-5.319,0.0,0.0323,124.986,4.0,https://api.spotify.com/v1/tracks/1YNKgOYtKyEzy9zM92Aamy,audio_features,spotify:track:1YNKgOYtKyEzy9zM92Aamy,0.434
17,KOA, All Of My Love  ,unknown,0.00829,https://api.spotify.com/v1/audio-analysis/5bK05B2Ob7g2lqII5CeoCu,0.851,275888.0,0.76,5bK05B2Ob7g2lqII5CeoCu,0.683,11.0,0.674,-8.668,0.0,0.139,126.973,5.0,https://api.spotify.com/v1/tracks/5bK05B2Ob7g2lqII5CeoCu,audio_features,spotify:track:5bK05B2Ob7g2lqII5CeoCu,0.897
18,Shaun Frank, Time  ,unknown,0.0504,https://api.spotify.com/v1/audio-analysis/5ygA3KNEgnKwuqMQA801sy,0.791,262500.0,0.867,5ygA3KNEgnKwuqMQA801sy,0.134,11.0,0.0923,-3.069,0.0,0.0625,127.997,4.0,https://api.spotify.com/v1/tracks/5ygA3KNEgnKwuqMQA801sy,audio_features,spotify:track:5ygA3KNEgnKwuqMQA801sy,0.421
19,Oliver Heldens Zeds Dead, You Know  ,unknown,0.573,https://api.spotify.com/v1/audio-analysis/5D0z0n4bolUy96pBX1Z7kF,0.384,229336.0,0.463,5D0z0n4bolUy96pBX1Z7kF,0.624,0.0,0.107,-8.587,1.0,0.0303,74.948,4.0,https://api.spotify.com/v1/tracks/5D0z0n4bolUy96pBX1Z7kF,audio_features,spotify:track:5D0z0n4bolUy96pBX1Z7kF,0.143
20,Kiesza, Take Me To Church ,Hozier Cover,,,,,,,,,,,,,,,,,,
21,Shaun Frank, Mind Made Up  ,unknown,0.918,https://api.spotify.com/v1/audio-analysis/5zB2eJ6h8Lp4M1Elmp8XhE,0.552,227107.0,0.339,5zB2eJ6h8Lp4M1Elmp8XhE,0.00172,5.0,0.32,-7.947,1.0,0.0276,96.751,4.0,https://api.spotify.com/v1/tracks/5zB2eJ6h8Lp4M1Elmp8XhE,audio_features,spotify:track:5zB2eJ6h8Lp4M1Elmp8XhE,0.661
22,Shaun Frank, Jonezin'  ,unknown,,,,,,,,,,,,,,,,,,
