,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Mount Dreams   Anatomy, Home  ,SPINNIN',0.183,https://api.spotify.com/v1/audio-analysis/6iaM7rRP5lWMkfHcReRAgc,0.675,275958.0,0.643,6iaM7rRP5lWMkfHcReRAgc,0.66,7.0,0.132,-9.943,1.0,0.0535,118.964,4.0,https://api.spotify.com/v1/tracks/6iaM7rRP5lWMkfHcReRAgc,audio_features,spotify:track:6iaM7rRP5lWMkfHcReRAgc,0.342
1,Lost Kings   Jessame, Bad  ,unknown,0.142,https://api.spotify.com/v1/audio-analysis/6JLzIJYRCA4s5FVoZBza2e,0.678,198846.0,0.845,6JLzIJYRCA4s5FVoZBza2e,0.00776,5.0,0.0937,-6.101,0.0,0.0276,110.006,4.0,https://api.spotify.com/v1/tracks/6JLzIJYRCA4s5FVoZBza2e,audio_features,spotify:track:6JLzIJYRCA4s5FVoZBza2e,0.797
2,Gregor Salto Mitchell Niemeyer, Just Yeah  ,unknown,0.0219,https://api.spotify.com/v1/audio-analysis/4SzyI89WvvoVtM7hXXMpSg,0.806,189677.0,0.923,4SzyI89WvvoVtM7hXXMpSg,0.922,7.0,0.105,-6.824,1.0,0.0543,123.984,4.0,https://api.spotify.com/v1/tracks/4SzyI89WvvoVtM7hXXMpSg,audio_features,spotify:track:4SzyI89WvvoVtM7hXXMpSg,0.733
3,Alex Schulz, Ways  ,unknown,0.00856,https://api.spotify.com/v1/audio-analysis/1WFaqkDIyN0oDyf7KjWRnn,0.821,264240.0,0.442,1WFaqkDIyN0oDyf7KjWRnn,0.00116,1.0,0.062,-9.466,1.0,0.0807,120.961,4.0,https://api.spotify.com/v1/tracks/1WFaqkDIyN0oDyf7KjWRnn,audio_features,spotify:track:1WFaqkDIyN0oDyf7KjWRnn,0.435
4,JAUZ   Aretha Franklin, Deeper Love  ,unknown,0.00427,https://api.spotify.com/v1/audio-analysis/7n2subz5J0refy5dZG1Rpg,0.619,230400.0,0.869,7n2subz5J0refy5dZG1Rpg,1.93e-06,9.0,0.38,-4.805,1.0,0.0773,125.257,4.0,https://api.spotify.com/v1/tracks/7n2subz5J0refy5dZG1Rpg,audio_features,spotify:track:7n2subz5J0refy5dZG1Rpg,0.527
5,BORGEOUS Ryos, Machi  ,unknown,0.00196,https://api.spotify.com/v1/audio-analysis/5FZi3EVNr3FfCwCwAGfxUs,0.532,211943.0,0.861,5FZi3EVNr3FfCwCwAGfxUs,0.0,6.0,0.0392,-3.069,1.0,0.0594,127.954,4.0,https://api.spotify.com/v1/tracks/5FZi3EVNr3FfCwCwAGfxUs,audio_features,spotify:track:5FZi3EVNr3FfCwCwAGfxUs,0.377
6,TWOLOUD Qulinez, Perfection  ,unknown,0.00107,https://api.spotify.com/v1/audio-analysis/5J8hacFS9jbJxxJPbAKrQ3,0.562,194226.0,0.929,5J8hacFS9jbJxxJPbAKrQ3,0.488,4.0,0.601,-2.899,0.0,0.0336,127.937,4.0,https://api.spotify.com/v1/tracks/5J8hacFS9jbJxxJPbAKrQ3,audio_features,spotify:track:5J8hacFS9jbJxxJPbAKrQ3,0.279
7,DVBBS, Never Leave  ,unknown,0.0183,https://api.spotify.com/v1/audio-analysis/6mvF9Mpgqr9Gj8rhPiUVfD,0.575,186275.0,0.88,6mvF9Mpgqr9Gj8rhPiUVfD,0.0,0.0,0.379,-1.861,1.0,0.0579,127.882,4.0,https://api.spotify.com/v1/tracks/6mvF9Mpgqr9Gj8rhPiUVfD,audio_features,spotify:track:6mvF9Mpgqr9Gj8rhPiUVfD,0.436
8,Dzeko Torres   Delaney Jane, L'amour Toujours ,Tiësto Edit,,,,,,,,,,,,,,,,,,
9,San Holo Father Dude, IMISSU  ,unknown,0.00169,https://api.spotify.com/v1/audio-analysis/3mWzPpTkzs3IANFJTlMQkJ,0.454,201064.0,0.716,3mWzPpTkzs3IANFJTlMQkJ,0.0,4.0,0.641,-6.778,1.0,0.134,140.943,4.0,https://api.spotify.com/v1/tracks/3mWzPpTkzs3IANFJTlMQkJ,audio_features,spotify:track:3mWzPpTkzs3IANFJTlMQkJ,0.141
10,S,Type ,unknown,0.25,https://api.spotify.com/v1/audio-analysis/65UzRbRX5st3pcRoXyCv9z,0.893,187286.0,0.237,65UzRbRX5st3pcRoXyCv9z,4.57e-06,1.0,0.199,-11.853,1.0,0.124,140.005,4.0,https://api.spotify.com/v1/tracks/65UzRbRX5st3pcRoXyCv9z,audio_features,spotify:track:65UzRbRX5st3pcRoXyCv9z,0.442
11,SOPHIE, Lemonade  ,unknown,0.296,https://api.spotify.com/v1/audio-analysis/4rcxSQEuGn8ZXvFtbcNDGZ,0.829,118727.0,0.651,4rcxSQEuGn8ZXvFtbcNDGZ,0.0,1.0,0.106,-5.275,1.0,0.416,71.482,4.0,https://api.spotify.com/v1/tracks/4rcxSQEuGn8ZXvFtbcNDGZ,audio_features,spotify:track:4rcxSQEuGn8ZXvFtbcNDGZ,0.844
12,Jack Ü   Justin Bieber, Where Are Ü Now ,Marshmello Remix,0.041,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,0.432,250286.0,0.781,66hayvUbTotekKU3H4ta1f,4.21e-06,4.0,0.0789,-4.038,0.0,0.0567,139.432,4.0,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,audio_features,spotify:track:66hayvUbTotekKU3H4ta1f,0.197
13,San Holo, Fly  ,unknown,0.0121,https://api.spotify.com/v1/audio-analysis/7AfoVVRv3unCBEXNZnf2mj,0.676,265655.0,0.716,7AfoVVRv3unCBEXNZnf2mj,0.185,2.0,0.124,-7.912,1.0,0.0425,144.983,4.0,https://api.spotify.com/v1/tracks/7AfoVVRv3unCBEXNZnf2mj,audio_features,spotify:track:7AfoVVRv3unCBEXNZnf2mj,0.31
14,San Holo, We Rise  ,unknown,0.197,https://api.spotify.com/v1/audio-analysis/7uSZPbd8DxdkmSauCKnITY,0.747,266483.0,0.491,7uSZPbd8DxdkmSauCKnITY,1.77e-05,6.0,0.0837,-6.043,1.0,0.0639,145.034,4.0,https://api.spotify.com/v1/tracks/7uSZPbd8DxdkmSauCKnITY,audio_features,spotify:track:7uSZPbd8DxdkmSauCKnITY,0.827
