,Artist(s),Title,Release,acousticness,analysis_url,camelot,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,"Promise Land,Matt Nash",Pressure,unknown,0.0142,https://api.spotify.com/v1/audio-analysis/2YroySS9Cs7UFA5NJDtfhQ,10A,0.658,287813.0,0.99,2YroySS9Cs7UFA5NJDtfhQ,0.765,11.0,0.511,-3.897,0.0,0.0451,128.0,4.0,https://api.spotify.com/v1/tracks/2YroySS9Cs7UFA5NJDtfhQ,audio_features,spotify:track:2YroySS9Cs7UFA5NJDtfhQ,0.31
1,D.O.D,Zipper,SPINNIN',0.207,https://api.spotify.com/v1/audio-analysis/7sxHWHKWKFXKiMCd3hxJB1,12B,0.722,165591.0,0.982,7sxHWHKWKFXKiMCd3hxJB1,0.498,4.0,0.811,-1.249,1.0,0.17,127.118,4.0,https://api.spotify.com/v1/tracks/7sxHWHKWKFXKiMCd3hxJB1,audio_features,spotify:track:7sxHWHKWKFXKiMCd3hxJB1,0.129
2,Last 3 Digits,Only You,2016,,,,,,,,,,,,,,,,,,,
3,"Dirty Twist,Walt",Jump To Me,ARMADA,,,,,,,,,,,,,,,,,,,
4,Blake Light,Luzu,unknown,0.00795,https://api.spotify.com/v1/audio-analysis/2BVdolqjQR0ghX2QHvZqXK,11B,0.772,276563.0,0.957,2BVdolqjQR0ghX2QHvZqXK,0.5,9.0,0.103,-4.132,1.0,0.0747,128.002,4.0,https://api.spotify.com/v1/tracks/2BVdolqjQR0ghX2QHvZqXK,audio_features,spotify:track:2BVdolqjQR0ghX2QHvZqXK,0.177
5,"Dario Nuñez,Chris Moody",Voices Of The Night,FREE,0.00264,https://api.spotify.com/v1/audio-analysis/1KRz65MoRJqqy44RF6ko7R,11B,0.744,255484.0,0.954,1KRz65MoRJqqy44RF6ko7R,0.922,9.0,0.0614,-3.303,1.0,0.0371,123.99,4.0,https://api.spotify.com/v1/tracks/1KRz65MoRJqqy44RF6ko7R,audio_features,spotify:track:1KRz65MoRJqqy44RF6ko7R,0.316
6,Pink Panda,Xenon,unknown,0.000467,https://api.spotify.com/v1/audio-analysis/4vbNhPqgL7aByRxTtvXCSu,4A,0.717,387537.0,0.71,4vbNhPqgL7aByRxTtvXCSu,0.783,5.0,0.127,-8.285,0.0,0.04,128.027,4.0,https://api.spotify.com/v1/tracks/4vbNhPqgL7aByRxTtvXCSu,audio_features,spotify:track:4vbNhPqgL7aByRxTtvXCSu,0.0764
7,"Project 46,Felicity",Falling,unknown,0.00138,https://api.spotify.com/v1/audio-analysis/6EjeE74zDkhsUWVbfdQSZ6,7A,0.516,219380.0,0.758,6EjeE74zDkhsUWVbfdQSZ6,8.3e-05,2.0,0.647,-4.018,0.0,0.0562,128.069,4.0,https://api.spotify.com/v1/tracks/6EjeE74zDkhsUWVbfdQSZ6,audio_features,spotify:track:6EjeE74zDkhsUWVbfdQSZ6,0.265
8,"Maxum,Simon Alex,Roland Clark",Space Disco,ARMADA,0.00895,https://api.spotify.com/v1/audio-analysis/4CaSKIPLWRzltak0bfrjDa,11B,0.663,211429.0,0.966,4CaSKIPLWRzltak0bfrjDa,0.0,9.0,0.409,-3.886,1.0,0.3,126.07,4.0,https://api.spotify.com/v1/tracks/4CaSKIPLWRzltak0bfrjDa,audio_features,spotify:track:4CaSKIPLWRzltak0bfrjDa,0.353
9,Florian Picasso,Final Call,Tom Tyger & Nico De Andrea Remix,0.001,https://api.spotify.com/v1/audio-analysis/41ykZI0lTNiAqniVJNw4JH,9A,0.714,320000.0,0.952,41ykZI0lTNiAqniVJNw4JH,0.636,4.0,0.145,-5.817,0.0,0.0725,126.007,4.0,https://api.spotify.com/v1/tracks/41ykZI0lTNiAqniVJNw4JH,audio_features,spotify:track:41ykZI0lTNiAqniVJNw4JH,0.474
10,"Shane 54,Simon Alex,Sebastian Ingrosso",First Time,Simon Alex Mashup,0.129,https://api.spotify.com/v1/audio-analysis/0ryRPG9lpnyQsib0aXxJor,10A,0.599,207987.0,0.732,0ryRPG9lpnyQsib0aXxJor,0.0,11.0,0.341,-5.476,0.0,0.0498,128.008,4.0,https://api.spotify.com/v1/tracks/0ryRPG9lpnyQsib0aXxJor,audio_features,spotify:track:0ryRPG9lpnyQsib0aXxJor,0.36
11,Sebastian Ingrosso,Dark River,unknown,0.0334,https://api.spotify.com/v1/audio-analysis/1EYFgYzq3fJGDdEtVMsATh,10A,0.782,192400.0,0.699,1EYFgYzq3fJGDdEtVMsATh,0.000352,11.0,0.176,-5.853,0.0,0.0298,126.037,4.0,https://api.spotify.com/v1/tracks/1EYFgYzq3fJGDdEtVMsATh,audio_features,spotify:track:1EYFgYzq3fJGDdEtVMsATh,0.699
12,Shane 54,First Time,Simon Alex Remix,0.00425,https://api.spotify.com/v1/audio-analysis/2VFZbtatwiA5zFMNArcwdt,10A,0.632,171867.0,0.88,2VFZbtatwiA5zFMNArcwdt,0.000826,11.0,0.426,-4.938,0.0,0.0539,126.034,4.0,https://api.spotify.com/v1/tracks/2VFZbtatwiA5zFMNArcwdt,audio_features,spotify:track:2VFZbtatwiA5zFMNArcwdt,0.66
