,Artist(s),Title,Release,acousticness,analysis_url,camelot,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Robbie Rivera   Jordan Kaahn, Not A Single Word ,Robbie Rivera Juicy Remix,0.000853,https://api.spotify.com/v1/audio-analysis/54X43oqHb3JwGIIW0X2Umx,11A,0.643,207486.0,0.959,54X43oqHb3JwGIIW0X2Umx,0.377,6.0,0.0553,-4.291,0.0,0.0848,123.009,4.0,https://api.spotify.com/v1/tracks/54X43oqHb3JwGIIW0X2Umx,audio_features,spotify:track:54X43oqHb3JwGIIW0X2Umx,0.235
1,Gershon Jackson, Huggin' & A Luvin' ,Chocolate Puma Remix,0.00113,https://api.spotify.com/v1/audio-analysis/41dNuO8jldzZ3qLDuHVcSS,1B,0.858,289663.0,0.89,41dNuO8jldzZ3qLDuHVcSS,0.872,11.0,0.604,-4.363,1.0,0.0443,123.994,4.0,https://api.spotify.com/v1/tracks/41dNuO8jldzZ3qLDuHVcSS,audio_features,spotify:track:41dNuO8jldzZ3qLDuHVcSS,0.816
2,Keanu Silva Gil Sanders   Jacob Wellfair, Loud & Clear ,Club Mix,0.305,https://api.spotify.com/v1/audio-analysis/3x3EZw341fpKpsHhvsXV78,3A,0.872,196267.0,0.945,3x3EZw341fpKpsHhvsXV78,0.0692,10.0,0.088,-5.178,0.0,0.1,124.003,4.0,https://api.spotify.com/v1/tracks/3x3EZw341fpKpsHhvsXV78,audio_features,spotify:track:3x3EZw341fpKpsHhvsXV78,0.249
3,Mike Hawkins, Wombo,unknown,0.00148,https://api.spotify.com/v1/audio-analysis/0jlJUxEF9iBEfMeolVR4ZG,10B,0.786,212381.0,0.905,0jlJUxEF9iBEfMeolVR4ZG,0.908,2.0,0.0716,-6.282,1.0,0.0504,128.001,4.0,https://api.spotify.com/v1/tracks/0jlJUxEF9iBEfMeolVR4ZG,audio_features,spotify:track:0jlJUxEF9iBEfMeolVR4ZG,0.372
4,Kadoc, The Night Train,unknown,0.00324,https://api.spotify.com/v1/audio-analysis/6CSQq5qh1WQk02Or1h3DXE,2B,0.769,295238.0,0.971,6CSQq5qh1WQk02Or1h3DXE,0.482,6.0,0.0848,-2.441,1.0,0.0781,140.038,4.0,https://api.spotify.com/v1/tracks/6CSQq5qh1WQk02Or1h3DXE,audio_features,spotify:track:6CSQq5qh1WQk02Or1h3DXE,0.598
5,Tom Staar, The Nighttrain,unknown,0.0189,https://api.spotify.com/v1/audio-analysis/7uZ5ENjleZPrXg61a6GDxn,11A,0.719,203112.0,0.959,7uZ5ENjleZPrXg61a6GDxn,0.693,6.0,0.391,-2.575,0.0,0.0604,126.029,4.0,https://api.spotify.com/v1/tracks/7uZ5ENjleZPrXg61a6GDxn,audio_features,spotify:track:7uZ5ENjleZPrXg61a6GDxn,0.483
6,Ralvero   Nicci, Spicebomb,unknown,0.00182,https://api.spotify.com/v1/audio-analysis/603AtyeYlpKAeqIPU6k3QW,10A,0.779,168760.0,0.873,603AtyeYlpKAeqIPU6k3QW,0.246,11.0,0.06,-2.66,0.0,0.253,127.97,4.0,https://api.spotify.com/v1/tracks/603AtyeYlpKAeqIPU6k3QW,audio_features,spotify:track:603AtyeYlpKAeqIPU6k3QW,0.314
7,PBH Jack Shizzle, Bring The House,unknown,0.0427,https://api.spotify.com/v1/audio-analysis/2zBD1fy5uImJqhuniCpiT1,3B,0.716,174720.0,0.941,2zBD1fy5uImJqhuniCpiT1,0.549,1.0,0.526,-2.785,1.0,0.0543,124.979,4.0,https://api.spotify.com/v1/tracks/2zBD1fy5uImJqhuniCpiT1,audio_features,spotify:track:2zBD1fy5uImJqhuniCpiT1,0.841
8,Eva Shaw Zookëper, Bumpah,unknown,,,,,,,,,,,,,,,,,,,
9,Subshock Evangelos X DJ Nano, Firetruck,unknown,0.00101,https://api.spotify.com/v1/audio-analysis/7IK64W5vESNOVwj6ZAhpHC,9B,0.78,206250.0,0.897,7IK64W5vESNOVwj6ZAhpHC,0.044,7.0,0.21,-4.231,1.0,0.173,127.974,4.0,https://api.spotify.com/v1/tracks/7IK64W5vESNOVwj6ZAhpHC,audio_features,spotify:track:7IK64W5vESNOVwj6ZAhpHC,0.389
10,Havoc Lawn, Jackin,unknown,0.029,https://api.spotify.com/v1/audio-analysis/64YietYFkxbO2cGeVc1ZXu,3B,0.677,121905.0,0.966,64YietYFkxbO2cGeVc1ZXu,0.952,1.0,0.141,-7.336,1.0,0.124,125.979,4.0,https://api.spotify.com/v1/tracks/64YietYFkxbO2cGeVc1ZXu,audio_features,spotify:track:64YietYFkxbO2cGeVc1ZXu,0.579
