,Artist(s),Title,Release,acousticness,analysis_url,camelot,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Steve Aoki Vini Vici   Mama Aoki, Moshi Moshi ,Intro Edit,0.0368,https://api.spotify.com/v1/audio-analysis/17lEJ9k56Wi3udKUrR4VWR,4B,0.77,257392.0,0.798,17lEJ9k56Wi3udKUrR4VWR,0.00939,8.0,0.329,-8.574,1.0,0.246,138.118,4.0,https://api.spotify.com/v1/tracks/17lEJ9k56Wi3udKUrR4VWR,audio_features,spotify:track:17lEJ9k56Wi3udKUrR4VWR,0.262
1,Deorro Steve Aoki MAKJ Max Styler, Shakalaka,unknown,0.0235,https://api.spotify.com/v1/audio-analysis/0KmJ45CPuHMQpNMY42xDUl,8B,0.451,176571.0,0.966,0KmJ45CPuHMQpNMY42xDUl,0.146,0.0,0.787,-2.061,1.0,0.133,109.472,1.0,https://api.spotify.com/v1/tracks/0KmJ45CPuHMQpNMY42xDUl,audio_features,spotify:track:0KmJ45CPuHMQpNMY42xDUl,0.479
2,Steve Aoki MARNIK, Bella Ciao,unknown,0.00328,https://api.spotify.com/v1/audio-analysis/4oXP6haPK2dorhIBHvBgKU,9A,0.481,172478.0,0.944,4oXP6haPK2dorhIBHvBgKU,0.00142,4.0,0.297,-2.618,0.0,0.0426,144.803,4.0,https://api.spotify.com/v1/tracks/4oXP6haPK2dorhIBHvBgKU,audio_features,spotify:track:4oXP6haPK2dorhIBHvBgKU,0.326
3,Steve Aoki x Lauren Jauregui, All Night ,Alan Walker Remix,0.0724,https://api.spotify.com/v1/audio-analysis/5mAxA6Q1SIym6dPNiFLUyd,11A,0.545,205333.0,0.865,5mAxA6Q1SIym6dPNiFLUyd,4.79e-06,6.0,0.919,-2.601,0.0,0.0522,89.992,4.0,https://api.spotify.com/v1/tracks/5mAxA6Q1SIym6dPNiFLUyd,audio_features,spotify:track:5mAxA6Q1SIym6dPNiFLUyd,0.332
4,w/ Deorro, Offspring,unknown,0.00406,https://api.spotify.com/v1/audio-analysis/3m6admytvoObzWnmL440ta,1A,0.621,172986.0,0.975,3m6admytvoObzWnmL440ta,0.78,8.0,0.302,-3.257,0.0,0.0373,128.049,4.0,https://api.spotify.com/v1/tracks/3m6admytvoObzWnmL440ta,audio_features,spotify:track:3m6admytvoObzWnmL440ta,0.44
5,Hardwell Steve Aoki   Kris Kiss, Anthem,unknown,0.00464,https://api.spotify.com/v1/audio-analysis/75iGW6GTfBU7j6ldQNAvu4,6B,0.652,163125.0,0.969,75iGW6GTfBU7j6ldQNAvu4,3.12e-05,10.0,0.297,-4.051,1.0,0.105,128.012,4.0,https://api.spotify.com/v1/tracks/75iGW6GTfBU7j6ldQNAvu4,audio_features,spotify:track:75iGW6GTfBU7j6ldQNAvu4,0.185
6,Dimitri Vegas Like Mike Steve Aoki   Ummet Ozcan, Melody,unknown,0.0375,https://api.spotify.com/v1/audio-analysis/7zT9HWMkkziq1ZogqdBrnw,2A,0.461,223385.0,0.975,7zT9HWMkkziq1ZogqdBrnw,0.562,3.0,0.366,-3.245,0.0,0.174,129.978,4.0,https://api.spotify.com/v1/tracks/7zT9HWMkkziq1ZogqdBrnw,audio_features,spotify:track:7zT9HWMkkziq1ZogqdBrnw,0.0784
7,Carnage Steve Aoki   Lockdown, Plur Genocide,unknown,0.00395,https://api.spotify.com/v1/audio-analysis/3oJyqDfJU761Tq2DIZbOXw,10A,0.793,162481.0,0.839,3oJyqDfJU761Tq2DIZbOXw,0.0019,11.0,0.0663,-4.578,0.0,0.137,130.019,4.0,https://api.spotify.com/v1/tracks/3oJyqDfJU761Tq2DIZbOXw,audio_features,spotify:track:3oJyqDfJU761Tq2DIZbOXw,0.103
8,J Balvin Willy William, Mi Gente ,Steve Aoki Remix,0.00203,https://api.spotify.com/v1/audio-analysis/6tK77Y61ZxGga7uCbMaEI1,10A,0.725,236653.0,0.95,6tK77Y61ZxGga7uCbMaEI1,2.01e-05,11.0,0.0929,-2.465,0.0,0.259,128.034,4.0,https://api.spotify.com/v1/tracks/6tK77Y61ZxGga7uCbMaEI1,audio_features,spotify:track:6tK77Y61ZxGga7uCbMaEI1,0.539
9,Steve Aoki   Daddy Yankee Elvis Crespo Play,N,Festival Edit,0.00175,https://api.spotify.com/v1/audio-analysis/5e45GhSF18JYoLpaq2F48h,4B,0.715,226162.0,0.942,5e45GhSF18JYoLpaq2F48h,0.000461,8.0,0.0581,-2.889,1.0,0.107,130.019,4.0,https://api.spotify.com/v1/tracks/5e45GhSF18JYoLpaq2F48h,audio_features,spotify:track:5e45GhSF18JYoLpaq2F48h,0.818
