,Artist(s),Title,Release,acousticness,analysis_url,camelot,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Wax Motif, Unravelling,unknown,,,,,,,,,,,,,,,,,,,
1,Daddy's Groove Ferdy, Latido,unknown,0.00213,https://api.spotify.com/v1/audio-analysis/6DmWuhW2lB3SfHkGVzZQeg,8B,0.571,177874.0,0.929,6DmWuhW2lB3SfHkGVzZQeg,0.07,0.0,0.653,-7.046,1.0,0.133,126.982,4.0,https://api.spotify.com/v1/tracks/6DmWuhW2lB3SfHkGVzZQeg,audio_features,spotify:track:6DmWuhW2lB3SfHkGVzZQeg,0.599
2,Endego, I See Stars,unknown,7.62e-05,https://api.spotify.com/v1/audio-analysis/04CIP1xYC5JRrsvMtW7RH5,7A,0.492,236160.0,0.944,04CIP1xYC5JRrsvMtW7RH5,0.834,2.0,0.535,-4.509,0.0,0.0386,125.028,4.0,https://api.spotify.com/v1/tracks/04CIP1xYC5JRrsvMtW7RH5,audio_features,spotify:track:04CIP1xYC5JRrsvMtW7RH5,0.0584
3,Damsteram JRND   Kédo Rebelle Mel, Lost Control,unknown,0.0197,https://api.spotify.com/v1/audio-analysis/4YIP6Fo4UXUimnsdYKLqXy,10A,0.565,158400.0,0.556,4YIP6Fo4UXUimnsdYKLqXy,0.000468,11.0,0.166,-7.763,0.0,0.0338,100.045,4.0,https://api.spotify.com/v1/tracks/4YIP6Fo4UXUimnsdYKLqXy,audio_features,spotify:track:4YIP6Fo4UXUimnsdYKLqXy,0.159
4,Damien N,Drix ,unknown,,,,,,,,,,,,,,,,,,,
5,Delayers, Ass Down,unknown,0.00381,https://api.spotify.com/v1/audio-analysis/6KUXDH0eKGIaEnUbdhBh2G,9B,0.754,174998.0,0.927,6KUXDH0eKGIaEnUbdhBh2G,0.251,7.0,0.0746,-4.295,1.0,0.176,124.959,4.0,https://api.spotify.com/v1/tracks/6KUXDH0eKGIaEnUbdhBh2G,audio_features,spotify:track:6KUXDH0eKGIaEnUbdhBh2G,0.512
6,TUJAMO Sidney Samson, Riverside ,Reloaded,0.0286,https://api.spotify.com/v1/audio-analysis/4yn4T3wztHmguBIeSVwWie,3A,0.884,175238.0,0.929,4yn4T3wztHmguBIeSVwWie,0.268,10.0,0.142,-4.303,0.0,0.121,125.976,4.0,https://api.spotify.com/v1/tracks/4yn4T3wztHmguBIeSVwWie,audio_features,spotify:track:4yn4T3wztHmguBIeSVwWie,0.29
7,John Christian VAVO, How Low,unknown,0.000371,https://api.spotify.com/v1/audio-analysis/0L4HcsDd3swPZ5OK0wsA4D,3B,0.739,187086.0,0.97,0L4HcsDd3swPZ5OK0wsA4D,0.865,1.0,0.132,-2.835,1.0,0.127,127.998,4.0,https://api.spotify.com/v1/tracks/0L4HcsDd3swPZ5OK0wsA4D,audio_features,spotify:track:0L4HcsDd3swPZ5OK0wsA4D,0.209
8,Dannic   Silvio Ecomo, In No Dip,unknown,0.00397,https://api.spotify.com/v1/audio-analysis/0Zy0kysvpcB164gvgQ6V5A,3B,0.703,168516.0,0.828,0Zy0kysvpcB164gvgQ6V5A,0.869,1.0,0.344,-1.771,1.0,0.0372,127.997,4.0,https://api.spotify.com/v1/tracks/0Zy0kysvpcB164gvgQ6V5A,audio_features,spotify:track:0Zy0kysvpcB164gvgQ6V5A,0.537
9,HIDDN RIVERO, Shadow,unknown,0.068,https://api.spotify.com/v1/audio-analysis/55HG4kkE9FRBnpnv06CzIk,4A,0.549,164490.0,0.761,55HG4kkE9FRBnpnv06CzIk,0.0241,5.0,0.708,-7.826,0.0,0.0563,150.037,4.0,https://api.spotify.com/v1/tracks/55HG4kkE9FRBnpnv06CzIk,audio_features,spotify:track:55HG4kkE9FRBnpnv06CzIk,0.144
10,Trobi, Girls Don't Fight,unknown,0.00953,https://api.spotify.com/v1/audio-analysis/22r9r00MS7mJsbSVtiFtpf,2B,0.663,169756.0,0.713,22r9r00MS7mJsbSVtiFtpf,0.000391,6.0,0.109,-5.118,1.0,0.0739,123.084,4.0,https://api.spotify.com/v1/tracks/22r9r00MS7mJsbSVtiFtpf,audio_features,spotify:track:22r9r00MS7mJsbSVtiFtpf,0.275
