,Artist(s),Title,Release,acousticness,analysis_url,camelot,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Sia, Move Your Body ,unknown,0.0834,https://api.spotify.com/v1/audio-analysis/6LUOMjoORvAkdhBYvESO46,3A,0.636,217907.0,0.789,6LUOMjoORvAkdhBYvESO46,0.000896,10.0,0.391,-4.905,0.0,0.0892,128.028,4.0,https://api.spotify.com/v1/tracks/6LUOMjoORvAkdhBYvESO46,audio_features,spotify:track:6LUOMjoORvAkdhBYvESO46,0.4
1,Alan Walker, Sing Me to Sleep,unknown,0.0125,https://api.spotify.com/v1/audio-analysis/2Fjz5ZC5BvFdCqcnTZ3ilH,9A,0.491,189333.0,0.607,2Fjz5ZC5BvFdCqcnTZ3ilH,1.52e-06,4.0,0.289,-6.333,0.0,0.0668,176.112,4.0,https://api.spotify.com/v1/tracks/2Fjz5ZC5BvFdCqcnTZ3ilH,audio_features,spotify:track:2Fjz5ZC5BvFdCqcnTZ3ilH,0.166
2,Alan Walker, Routine,unknown,0.0624,https://api.spotify.com/v1/audio-analysis/19TSNGmvdTtlxYn4YqYUMf,11A,0.641,166973.0,0.824,19TSNGmvdTtlxYn4YqYUMf,0.0621,6.0,0.258,-3.706,0.0,0.0272,115.003,4.0,https://api.spotify.com/v1/tracks/19TSNGmvdTtlxYn4YqYUMf,audio_features,spotify:track:19TSNGmvdTtlxYn4YqYUMf,0.257
3,Alan Walker, Hymn For The Weekend ,unknown,,,,,,,,,,,,,,,,,,,
4,Cash Cash, Millionaire ,Alan Walker Remix,0.0186,https://api.spotify.com/v1/audio-analysis/4NFoWbS7vtaeB2h4DexoFk,7B,0.602,189338.0,0.807,4NFoWbS7vtaeB2h4DexoFk,0.0,5.0,0.148,-4.577,1.0,0.0545,96.044,4.0,https://api.spotify.com/v1/tracks/4NFoWbS7vtaeB2h4DexoFk,audio_features,spotify:track:4NFoWbS7vtaeB2h4DexoFk,0.424
5,Y&V, High,unknown,0.1,https://api.spotify.com/v1/audio-analysis/4eGg0l4UdgVf1OfyOUclXD,1A,0.654,181875.0,0.716,4eGg0l4UdgVf1OfyOUclXD,0.00235,8.0,0.155,-8.238,0.0,0.162,127.981,4.0,https://api.spotify.com/v1/tracks/4eGg0l4UdgVf1OfyOUclXD,audio_features,spotify:track:4eGg0l4UdgVf1OfyOUclXD,0.129
6,Broiler, Money,unknown,0.0104,https://api.spotify.com/v1/audio-analysis/5QbstZiAxfcVHAJ7WzLHlM,9B,0.83,216213.0,0.765,5QbstZiAxfcVHAJ7WzLHlM,0.164,7.0,0.384,-5.792,1.0,0.181,128.036,4.0,https://api.spotify.com/v1/tracks/5QbstZiAxfcVHAJ7WzLHlM,audio_features,spotify:track:5QbstZiAxfcVHAJ7WzLHlM,0.432
7,Fedde Le Grand and Nicky Romero featuring Matthew Koma, Sparks ,Turn Off Your Mind,0.00188,https://api.spotify.com/v1/audio-analysis/3I70IwAiyXo2RewHZVyvje,5B,0.418,169404.0,0.871,3I70IwAiyXo2RewHZVyvje,0.000169,3.0,0.128,-4.641,1.0,0.0337,149.953,4.0,https://api.spotify.com/v1/tracks/3I70IwAiyXo2RewHZVyvje,audio_features,spotify:track:3I70IwAiyXo2RewHZVyvje,0.39
8,Mesto," Me, Myself & I ",Mesto Remix,,,,,,,,,,,,,,,,,,,
9,Desiigner, Panda,unknown,0.0235,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,3A,0.72,247867.0,0.748,275a9yzwGB6ncAW4SxY7q3,0.0,10.0,0.369,-5.522,0.0,0.393,145.22,4.0,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,audio_features,spotify:track:275a9yzwGB6ncAW4SxY7q3,0.246
10,Florian Picasso, Final Call ,unknown,0.069,https://api.spotify.com/v1/audio-analysis/5FEf69a2fHBwYv4A1SE18b,9A,0.667,159311.0,0.836,5FEf69a2fHBwYv4A1SE18b,0.0,4.0,0.132,-3.144,0.0,0.104,127.92,4.0,https://api.spotify.com/v1/tracks/5FEf69a2fHBwYv4A1SE18b,audio_features,spotify:track:5FEf69a2fHBwYv4A1SE18b,0.339
