,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,David Penn, Losing You  ,unknown,0.00146,https://api.spotify.com/v1/audio-analysis/7j6A2fp0YTuxKhHX8uXZ9p,0.853,240000.0,0.822,7j6A2fp0YTuxKhHX8uXZ9p,0.191,9.0,0.0871,-6.558,1.0,0.0478,124.0,4.0,https://api.spotify.com/v1/tracks/7j6A2fp0YTuxKhHX8uXZ9p,audio_features,spotify:track:7j6A2fp0YTuxKhHX8uXZ9p,0.83
1,Angelo Ferreri Moon Rocket, Main Piano  ,unknown,0.00878,https://api.spotify.com/v1/audio-analysis/36D1zWsBOP4P6Z3ynOECCM,0.878,299055.0,0.823,36D1zWsBOP4P6Z3ynOECCM,0.744,0.0,0.0575,-8.339,1.0,0.0968,123.016,4.0,https://api.spotify.com/v1/tracks/36D1zWsBOP4P6Z3ynOECCM,audio_features,spotify:track:36D1zWsBOP4P6Z3ynOECCM,0.345
2,CASSIMM, Sunday  ,unknown,0.00198,https://api.spotify.com/v1/audio-analysis/2bSgcQirIfDbcjrUKaZT7c,0.801,350640.0,0.729,2bSgcQirIfDbcjrUKaZT7c,0.732,5.0,0.0545,-7.21,0.0,0.0529,123.998,4.0,https://api.spotify.com/v1/tracks/2bSgcQirIfDbcjrUKaZT7c,audio_features,spotify:track:2bSgcQirIfDbcjrUKaZT7c,0.648
3,Ryan Blyth   BB Diamond, Raise A Glass ,Denney Remix,0.000224,https://api.spotify.com/v1/audio-analysis/2hwgDDriURGkJ5nhRgGCOl,0.8,314224.0,0.796,2hwgDDriURGkJ5nhRgGCOl,0.523,11.0,0.206,-6.851,0.0,0.0431,123.011,4.0,https://api.spotify.com/v1/tracks/2hwgDDriURGkJ5nhRgGCOl,audio_features,spotify:track:2hwgDDriURGkJ5nhRgGCOl,0.382
4,Milk Sugar   Roland Clark, Need You In My Life ,Superlover Remix,0.000245,https://api.spotify.com/v1/audio-analysis/2irdfVptU8mCYLWQw9qnqI,0.772,361967.0,0.862,2irdfVptU8mCYLWQw9qnqI,0.807,10.0,0.182,-6.592,0.0,0.0488,122.002,4.0,https://api.spotify.com/v1/tracks/2irdfVptU8mCYLWQw9qnqI,audio_features,spotify:track:2irdfVptU8mCYLWQw9qnqI,0.648
5,Ben Delay, When We're Gone  ,unknown,0.0884,https://api.spotify.com/v1/audio-analysis/4rxPUmt1yysYiWgsydzIfL,0.813,193500.0,0.641,4rxPUmt1yysYiWgsydzIfL,0.0887,11.0,0.345,-4.498,1.0,0.0533,120.024,4.0,https://api.spotify.com/v1/tracks/4rxPUmt1yysYiWgsydzIfL,audio_features,spotify:track:4rxPUmt1yysYiWgsydzIfL,0.356
6,Solardo, Be Somebody  ,unknown,0.0309,https://api.spotify.com/v1/audio-analysis/1cA2D5NT6H2e2MekjzLgAG,0.715,202226.0,0.689,1cA2D5NT6H2e2MekjzLgAG,0.615,4.0,0.0942,-10.669,0.0,0.0709,125.043,4.0,https://api.spotify.com/v1/tracks/1cA2D5NT6H2e2MekjzLgAG,audio_features,spotify:track:1cA2D5NT6H2e2MekjzLgAG,0.279
7,Classmatic Pemax, Biggie Bootie ,Javi Bora Remix,0.00168,https://api.spotify.com/v1/audio-analysis/0dQ0edz129e8Wp9BSD2H38,0.806,408197.0,0.966,0dQ0edz129e8Wp9BSD2H38,0.81,7.0,0.132,-9.778,1.0,0.0727,125.027,4.0,https://api.spotify.com/v1/tracks/0dQ0edz129e8Wp9BSD2H38,audio_features,spotify:track:0dQ0edz129e8Wp9BSD2H38,0.834
8,Silvano Del Gado, From Jamaica To Brasil ,Paolo Barbato Working Remix,0.000639,https://api.spotify.com/v1/audio-analysis/72fbQW4tIfPs58tnAiRJGf,0.804,360000.0,0.983,72fbQW4tIfPs58tnAiRJGf,0.769,8.0,0.0823,-4.79,0.0,0.0494,122.01,4.0,https://api.spotify.com/v1/tracks/72fbQW4tIfPs58tnAiRJGf,audio_features,spotify:track:72fbQW4tIfPs58tnAiRJGf,0.424
9,Lissat Voltaxx Marc Fisher, Groovejet ,Block & Crown Remix,0.00131,https://api.spotify.com/v1/audio-analysis/6iwQeFOBuKNuIZPDT37Ks4,0.723,334488.0,0.972,6iwQeFOBuKNuIZPDT37Ks4,0.478,4.0,0.0659,-3.204,0.0,0.0768,127.001,4.0,https://api.spotify.com/v1/tracks/6iwQeFOBuKNuIZPDT37Ks4,audio_features,spotify:track:6iwQeFOBuKNuIZPDT37Ks4,0.731
10,Malone, Codigo  ,unknown,0.0558,https://api.spotify.com/v1/audio-analysis/4pYSL96iL0KOJyjv47p0K7,0.769,162964.0,0.92,4pYSL96iL0KOJyjv47p0K7,0.1,11.0,0.1,-9.965,0.0,0.0558,124.999,4.0,https://api.spotify.com/v1/tracks/4pYSL96iL0KOJyjv47p0K7,audio_features,spotify:track:4pYSL96iL0KOJyjv47p0K7,0.88
11,Hoxton Whores James Hurr, Let The Music Play  ,unknown,0.000449,https://api.spotify.com/v1/audio-analysis/5koZpTezP9r76IUruWS8xz,0.743,346452.0,0.973,5koZpTezP9r76IUruWS8xz,0.71,10.0,0.0146,-3.599,1.0,0.0481,123.976,4.0,https://api.spotify.com/v1/tracks/5koZpTezP9r76IUruWS8xz,audio_features,spotify:track:5koZpTezP9r76IUruWS8xz,0.5
