,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Negrocan, Cada Vez  ,unknown,0.00173,https://api.spotify.com/v1/audio-analysis/6NYctBsuODhva162XjwYq5,0.85,232058.0,0.665,6NYctBsuODhva162XjwYq5,0.0894,8.0,0.371,-9.602,1.0,0.127,124.966,4.0,https://api.spotify.com/v1/tracks/6NYctBsuODhva162XjwYq5,audio_features,spotify:track:6NYctBsuODhva162XjwYq5,0.892
1,Crystal Waters, 100% Pure Love ,Mario Ochoa Remix,0.0681,https://api.spotify.com/v1/audio-analysis/65tvJYGmF4hbQbVpoB0a9H,0.816,278627.0,0.726,65tvJYGmF4hbQbVpoB0a9H,0.00428,5.0,0.0544,-7.463,0.0,0.053,120.237,4.0,https://api.spotify.com/v1/tracks/65tvJYGmF4hbQbVpoB0a9H,audio_features,spotify:track:65tvJYGmF4hbQbVpoB0a9H,0.713
2,Fish Go Deep, The Cure & The Cause ,Dennis Ferrer Remix,0.0126,https://api.spotify.com/v1/audio-analysis/4oS2Gik6Vo9csv7teQsPoG,0.77,378375.0,0.751,4oS2Gik6Vo9csv7teQsPoG,0.741,6.0,0.072,-7.239,0.0,0.0556,125.986,4.0,https://api.spotify.com/v1/tracks/4oS2Gik6Vo9csv7teQsPoG,audio_features,spotify:track:4oS2Gik6Vo9csv7teQsPoG,0.966
3,The Cube Guys, Tortuga  ,unknown,0.0635,https://api.spotify.com/v1/audio-analysis/2eyzaQHSTMjY7TDp78CKPa,0.802,340075.0,0.99,2eyzaQHSTMjY7TDp78CKPa,0.83,11.0,0.0638,-5.159,0.0,0.0654,124.983,4.0,https://api.spotify.com/v1/tracks/2eyzaQHSTMjY7TDp78CKPa,audio_features,spotify:track:2eyzaQHSTMjY7TDp78CKPa,0.387
4,David Tort Markem Yas Cepeda   Ella Loponte, Strangers  ,MUSICAL FREEDOM,0.0264,https://api.spotify.com/v1/audio-analysis/3RiK3G6mhVjriaS6X4m7EH,0.768,222581.0,0.871,3RiK3G6mhVjriaS6X4m7EH,0.743,5.0,0.25,-5.164,0.0,0.1,123.985,4.0,https://api.spotify.com/v1/tracks/3RiK3G6mhVjriaS6X4m7EH,audio_features,spotify:track:3RiK3G6mhVjriaS6X4m7EH,0.453
5,CamelPhat, The Jungle Cook  ,unknown,1.86e-05,https://api.spotify.com/v1/audio-analysis/5jnSvQqUNJgOZavV0bSoPh,0.81,394466.0,0.973,5jnSvQqUNJgOZavV0bSoPh,0.938,3.0,0.0351,-5.029,1.0,0.0643,124.007,4.0,https://api.spotify.com/v1/tracks/5jnSvQqUNJgOZavV0bSoPh,audio_features,spotify:track:5jnSvQqUNJgOZavV0bSoPh,0.628
6,Leftwing Kody, Wobble  ,unknown,0.000509,https://api.spotify.com/v1/audio-analysis/4c9po6VM3mLm3Oc8IJFyfb,0.802,408488.0,0.705,4c9po6VM3mLm3Oc8IJFyfb,0.898,10.0,0.615,-9.216,0.0,0.0705,124.001,4.0,https://api.spotify.com/v1/tracks/4c9po6VM3mLm3Oc8IJFyfb,audio_features,spotify:track:4c9po6VM3mLm3Oc8IJFyfb,0.364
7,The New Sins, Lights Down ,Franky Rizardo Remix,0.00237,https://api.spotify.com/v1/audio-analysis/3AU4MaR7oeJClZ4nnYk6oU,0.843,200920.0,0.824,3AU4MaR7oeJClZ4nnYk6oU,0.29,7.0,0.0928,-9.104,1.0,0.0739,124.234,4.0,https://api.spotify.com/v1/tracks/3AU4MaR7oeJClZ4nnYk6oU,audio_features,spotify:track:3AU4MaR7oeJClZ4nnYk6oU,0.549
8,Doctor Dru, Praerie  ,unknown,0.000687,https://api.spotify.com/v1/audio-analysis/1If72gbnWC1iw4HCQCprcd,0.783,407053.0,0.639,1If72gbnWC1iw4HCQCprcd,0.825,11.0,0.0644,-9.797,0.0,0.0581,122.008,4.0,https://api.spotify.com/v1/tracks/1If72gbnWC1iw4HCQCprcd,audio_features,spotify:track:1If72gbnWC1iw4HCQCprcd,0.156
9,Subb,An ,Nic Fanciulli Remix,,,,,,,,,,,,,,,,,,
10,Supernova, 2 Get Her  ,unknown,0.00592,https://api.spotify.com/v1/audio-analysis/3wArWnxkc4P2JV3SQMU3ZR,0.806,390047.0,0.894,3wArWnxkc4P2JV3SQMU3ZR,0.913,1.0,0.0677,-6.74,1.0,0.05,123.998,4.0,https://api.spotify.com/v1/tracks/3wArWnxkc4P2JV3SQMU3ZR,audio_features,spotify:track:3wArWnxkc4P2JV3SQMU3ZR,0.541
11,Worakls, Adagio For Square  ,unknown,0.112,https://api.spotify.com/v1/audio-analysis/7mf9chuUZHpfyysoNH3WY0,0.676,340645.0,0.707,7mf9chuUZHpfyysoNH3WY0,0.916,0.0,0.0914,-9.811,1.0,0.0572,124.0,4.0,https://api.spotify.com/v1/tracks/7mf9chuUZHpfyysoNH3WY0,audio_features,spotify:track:7mf9chuUZHpfyysoNH3WY0,0.772
