,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Two Friends   James Delaney, Emily  ,unknown,0.0261,https://api.spotify.com/v1/audio-analysis/3lhmj5XfT5poIR5ozhiDmH,0.663,206490.0,0.824,3lhmj5XfT5poIR5ozhiDmH,0.0,7.0,0.136,-4.053,1.0,0.0585,126.055,4.0,https://api.spotify.com/v1/tracks/3lhmj5XfT5poIR5ozhiDmH,audio_features,spotify:track:3lhmj5XfT5poIR5ozhiDmH,0.588
1,Arston   Sam Merrifield, Fools  ,unknown,0.00225,https://api.spotify.com/v1/audio-analysis/05hKP2YTGDIcLaapnKQ04F,0.591,203217.0,0.799,05hKP2YTGDIcLaapnKQ04F,0.000532,7.0,0.208,-5.384,1.0,0.0284,127.916,4.0,https://api.spotify.com/v1/tracks/05hKP2YTGDIcLaapnKQ04F,audio_features,spotify:track:05hKP2YTGDIcLaapnKQ04F,0.192
2,Tritonal SJ   Emma Gatsby, Hung Up ,Cuebrick Remix,0.101,https://api.spotify.com/v1/audio-analysis/6iS1AVaHKdtCWjBPf0Vv5b,0.259,191372.0,0.736,6iS1AVaHKdtCWjBPf0Vv5b,0.0,7.0,0.0862,-4.047,1.0,0.0623,78.963,5.0,https://api.spotify.com/v1/tracks/6iS1AVaHKdtCWjBPf0Vv5b,audio_features,spotify:track:6iS1AVaHKdtCWjBPf0Vv5b,0.173
3,Daniel Garrick x KARRA, What It Looks Like  ,unknown,0.932,https://api.spotify.com/v1/audio-analysis/7mOvdWYb4oiBMDFrvZo6Lz,0.644,231400.0,0.337,7mOvdWYb4oiBMDFrvZo6Lz,2.75e-05,2.0,0.115,-8.965,1.0,0.0293,128.023,4.0,https://api.spotify.com/v1/tracks/7mOvdWYb4oiBMDFrvZo6Lz,audio_features,spotify:track:7mOvdWYb4oiBMDFrvZo6Lz,0.169
4,The Chainsmokers Coldplay, Something Just Like This ,Audiorockers Remix,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160.0,0.635,6RUKPb4LETWmmr3iAEQktW,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,4.0,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446
5,Dimitri Vangelis Wyman, Horns  ,unknown,0.0317,https://api.spotify.com/v1/audio-analysis/4HL9H4xlwzB4rAxeoFOIFh,0.685,151998.0,0.877,4HL9H4xlwzB4rAxeoFOIFh,0.671,10.0,0.297,-4.13,0.0,0.0673,125.083,4.0,https://api.spotify.com/v1/tracks/4HL9H4xlwzB4rAxeoFOIFh,audio_features,spotify:track:4HL9H4xlwzB4rAxeoFOIFh,0.372
6,Sikdope   Martin Garrx Bebe Rexha, Oldskool ,Kill The Buzz Mashup,,,,,,,,,,,,,,,,,,
7,Dannic   Zedd   Haylay Williams, Move ,Kill The Buzz Mashup,0.00268,https://api.spotify.com/v1/audio-analysis/002k1qdNeTfFvbCOIgeQyq,0.597,169687.0,0.978,002k1qdNeTfFvbCOIgeQyq,0.00561,1.0,0.0615,-3.117,1.0,0.06,127.902,4.0,https://api.spotify.com/v1/tracks/002k1qdNeTfFvbCOIgeQyq,audio_features,spotify:track:002k1qdNeTfFvbCOIgeQyq,0.24
8,Tom Swoon Teamworx, Atom  ,unknown,2.45e-05,https://api.spotify.com/v1/audio-analysis/5N4dAK7oIBhH9ghhJQhsv4,0.564,152812.0,0.937,5N4dAK7oIBhH9ghhJQhsv4,0.776,1.0,0.253,-5.327,1.0,0.0439,127.967,4.0,https://api.spotify.com/v1/tracks/5N4dAK7oIBhH9ghhJQhsv4,audio_features,spotify:track:5N4dAK7oIBhH9ghhJQhsv4,0.175
9,Kill The Buzz Maddix   Galantis, B.A.S.E ,Kill The Buzz Mashup,0.00189,https://api.spotify.com/v1/audio-analysis/0AWsamapVTcEhtbFQC1grQ,0.65,195908.0,0.917,0AWsamapVTcEhtbFQC1grQ,0.0181,6.0,0.753,-5.092,0.0,0.0615,128.053,4.0,https://api.spotify.com/v1/tracks/0AWsamapVTcEhtbFQC1grQ,audio_features,spotify:track:0AWsamapVTcEhtbFQC1grQ,0.111
