,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,The Temper Trap, Sweet Disposition ,Undercatt Remix,0.00863,https://api.spotify.com/v1/audio-analysis/1OWKp2D8NpYryRgKRjitp5,0.778,455064.0,0.633,1OWKp2D8NpYryRgKRjitp5,0.693,11.0,0.154,-7.29,0.0,0.0444,124.009,4.0,https://api.spotify.com/v1/tracks/1OWKp2D8NpYryRgKRjitp5,audio_features,spotify:track:1OWKp2D8NpYryRgKRjitp5,0.285
1,Tony Dee, Burn  ,unknown,0.383,https://api.spotify.com/v1/audio-analysis/4xjzNrSQ4PN8LGWPQacz5Q,0.693,190867.0,0.594,4xjzNrSQ4PN8LGWPQacz5Q,6.48e-06,0.0,0.0932,-6.615,0.0,0.046,108.006,4.0,https://api.spotify.com/v1/tracks/4xjzNrSQ4PN8LGWPQacz5Q,audio_features,spotify:track:4xjzNrSQ4PN8LGWPQacz5Q,0.606
2,Steve Bug Clé, Together  ,unknown,0.000146,https://api.spotify.com/v1/audio-analysis/2NkW9mfsEZp8ErP55YXz4G,0.813,479464.0,0.739,2NkW9mfsEZp8ErP55YXz4G,0.941,6.0,0.0609,-9.165,0.0,0.044,121.201,4.0,https://api.spotify.com/v1/tracks/2NkW9mfsEZp8ErP55YXz4G,audio_features,spotify:track:2NkW9mfsEZp8ErP55YXz4G,0.0655
3,Christian Nielsen, From The Dust  ,unknown,0.118,https://api.spotify.com/v1/audio-analysis/7BoVlIt8J2VNai4NdsXqDt,0.836,360618.0,0.507,7BoVlIt8J2VNai4NdsXqDt,0.721,1.0,0.654,-9.875,1.0,0.235,125.004,4.0,https://api.spotify.com/v1/tracks/7BoVlIt8J2VNai4NdsXqDt,audio_features,spotify:track:7BoVlIt8J2VNai4NdsXqDt,0.508
4,David Herrero, Tierra  ,unknown,4.56e-05,https://api.spotify.com/v1/audio-analysis/6njItitY8qu3lShuSJrQaL,0.775,430080.0,0.85,6njItitY8qu3lShuSJrQaL,0.648,7.0,0.076,-11.59,1.0,0.0538,125.019,4.0,https://api.spotify.com/v1/tracks/6njItitY8qu3lShuSJrQaL,audio_features,spotify:track:6njItitY8qu3lShuSJrQaL,0.226
5,Davide Mancini MdS, Summer ,Kölsch No Vocal Edit,0.0795,https://api.spotify.com/v1/audio-analysis/09Nyvs98GNt60SuQRd191M,0.839,335238.0,0.911,09Nyvs98GNt60SuQRd191M,0.269,9.0,0.0645,-6.083,0.0,0.0507,126.0,4.0,https://api.spotify.com/v1/tracks/09Nyvs98GNt60SuQRd191M,audio_features,spotify:track:09Nyvs98GNt60SuQRd191M,0.31
6,Alejandro Mosso, Ares  ,unknown,0.112,https://api.spotify.com/v1/audio-analysis/5rHUxWId6UFpEZEJcSoOSN,0.796,421338.0,0.526,5rHUxWId6UFpEZEJcSoOSN,0.935,4.0,0.111,-14.682,0.0,0.0591,122.004,4.0,https://api.spotify.com/v1/tracks/5rHUxWId6UFpEZEJcSoOSN,audio_features,spotify:track:5rHUxWId6UFpEZEJcSoOSN,0.114
7,Undercatt, Futura ,Kölsch Edit,0.0159,https://api.spotify.com/v1/audio-analysis/1dWBCWAnQsYmdzFFgxQeNL,0.771,394057.0,0.62,1dWBCWAnQsYmdzFFgxQeNL,0.858,1.0,0.102,-9.548,1.0,0.0386,123.011,4.0,https://api.spotify.com/v1/tracks/1dWBCWAnQsYmdzFFgxQeNL,audio_features,spotify:track:1dWBCWAnQsYmdzFFgxQeNL,0.116
8,Kölsch, Grey  ,Album Edit,0.053,https://api.spotify.com/v1/audio-analysis/1tNxprI7wf87blRuXUyEvC,0.833,293579.0,0.582,1tNxprI7wf87blRuXUyEvC,0.0577,11.0,0.108,-6.987,0.0,0.0659,125.026,4.0,https://api.spotify.com/v1/tracks/1tNxprI7wf87blRuXUyEvC,audio_features,spotify:track:1tNxprI7wf87blRuXUyEvC,0.209
9,Eagles Butterflies, X  ,unknown,0.0364,https://api.spotify.com/v1/audio-analysis/3unjhBnlIvbmWUo739nclu,0.778,441616.0,0.674,3unjhBnlIvbmWUo739nclu,0.845,4.0,0.11,-9.715,0.0,0.0631,122.999,4.0,https://api.spotify.com/v1/tracks/3unjhBnlIvbmWUo739nclu,audio_features,spotify:track:3unjhBnlIvbmWUo739nclu,0.17
