,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Argy (UK) DMCK, The Funky Sound  ,UK,0.000914,https://api.spotify.com/v1/audio-analysis/5m5HaqMMNK1z61ejS0drJC,0.737,271875.0,0.825,5m5HaqMMNK1z61ejS0drJC,0.00942,1.0,0.595,-8.663,1.0,0.0912,127.971,4.0,https://api.spotify.com/v1/tracks/5m5HaqMMNK1z61ejS0drJC,audio_features,spotify:track:5m5HaqMMNK1z61ejS0drJC,0.243
1,Secret Cinema Egbert, I Can Feel It Rising  ,unknown,7.37e-05,https://api.spotify.com/v1/audio-analysis/5zjV0hUr2N8tbnXcI80bDu,0.729,459140.0,0.833,5zjV0hUr2N8tbnXcI80bDu,0.863,6.0,0.113,-8.736,1.0,0.0377,128.019,4.0,https://api.spotify.com/v1/tracks/5zjV0hUr2N8tbnXcI80bDu,audio_features,spotify:track:5zjV0hUr2N8tbnXcI80bDu,0.116
2,Marco Bailey, Hasai  ,unknown,0.0185,https://api.spotify.com/v1/audio-analysis/0Dildj1mU9G9H7oad1Fe20,0.8,411190.0,0.626,0Dildj1mU9G9H7oad1Fe20,0.939,1.0,0.0938,-12.788,1.0,0.0496,128.016,4.0,https://api.spotify.com/v1/tracks/0Dildj1mU9G9H7oad1Fe20,audio_features,spotify:track:0Dildj1mU9G9H7oad1Fe20,0.212
3,ANNA, Hidden Beauties  ,unknown,0.00942,https://api.spotify.com/v1/audio-analysis/7IEEGzIQPidYujSduMuEBa,0.796,436376.0,0.989,7IEEGzIQPidYujSduMuEBa,0.95,0.0,0.108,-7.588,1.0,0.0635,124.979,4.0,https://api.spotify.com/v1/tracks/7IEEGzIQPidYujSduMuEBa,audio_features,spotify:track:7IEEGzIQPidYujSduMuEBa,0.0383
4,Jonno Brien, Move  ,unknown,0.000707,https://api.spotify.com/v1/audio-analysis/3BqLZJAZ3Y7ZBznH3Bxw92,0.78,412635.0,0.928,3BqLZJAZ3Y7ZBznH3Bxw92,0.904,4.0,0.224,-6.673,0.0,0.0461,126.004,4.0,https://api.spotify.com/v1/tracks/3BqLZJAZ3Y7ZBznH3Bxw92,audio_features,spotify:track:3BqLZJAZ3Y7ZBznH3Bxw92,0.0362
5,Gary Beck, Pneuma  ,unknown,0.000672,https://api.spotify.com/v1/audio-analysis/3WCvoYz06QIwSSYbdXpC7Y,0.751,333055.0,0.551,3WCvoYz06QIwSSYbdXpC7Y,0.938,1.0,0.112,-11.79,1.0,0.0496,127.998,4.0,https://api.spotify.com/v1/tracks/3WCvoYz06QIwSSYbdXpC7Y,audio_features,spotify:track:3WCvoYz06QIwSSYbdXpC7Y,0.0706
6,Estiva, Quickdraw  ,ARMADA,0.0267,https://api.spotify.com/v1/audio-analysis/2rvl8Cbr3LzWzqvSY2WzQA,0.686,205250.0,0.924,2rvl8Cbr3LzWzqvSY2WzQA,0.855,2.0,0.339,-4.211,0.0,0.0463,123.996,4.0,https://api.spotify.com/v1/tracks/2rvl8Cbr3LzWzqvSY2WzQA,audio_features,spotify:track:2rvl8Cbr3LzWzqvSY2WzQA,0.0374
7,Utah Saints, Lost Vagueness ,Oliver Lieb Main Mix,0.00486,https://api.spotify.com/v1/audio-analysis/6uHTJ6xwgV7wAw1CYPAzdI,0.64,245893.0,0.757,6uHTJ6xwgV7wAw1CYPAzdI,0.277,8.0,0.105,-9.404,1.0,0.118,140.549,4.0,https://api.spotify.com/v1/tracks/6uHTJ6xwgV7wAw1CYPAzdI,audio_features,spotify:track:6uHTJ6xwgV7wAw1CYPAzdI,0.238
8,Christian Smith John Selway, Total Departure ,Christian Smith Remake,3.68e-05,https://api.spotify.com/v1/audio-analysis/2kjltl2aQukZkZJhdZILKG,0.649,582886.0,0.575,2kjltl2aQukZkZJhdZILKG,0.842,1.0,0.11,-7.061,0.0,0.0428,125.996,4.0,https://api.spotify.com/v1/tracks/2kjltl2aQukZkZJhdZILKG,audio_features,spotify:track:2kjltl2aQukZkZJhdZILKG,0.389
9,Keith Carnal, Illusion  ,unknown,0.00207,https://api.spotify.com/v1/audio-analysis/63O3p3Ia0evMrgdJq6JFRJ,0.633,509850.0,0.738,63O3p3Ia0evMrgdJq6JFRJ,0.925,11.0,0.103,-10.417,0.0,0.0591,129.994,4.0,https://api.spotify.com/v1/tracks/63O3p3Ia0evMrgdJq6JFRJ,audio_features,spotify:track:63O3p3Ia0evMrgdJq6JFRJ,0.219
