,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,EXODUS Deville, Hashtag  ,unknown,0.0138,https://api.spotify.com/v1/audio-analysis/6y3T6fReOf9PC84vWfMRua,0.665,309120.0,0.962,6y3T6fReOf9PC84vWfMRua,0.113,4.0,0.137,-3.302,1.0,0.258,124.979,4.0,https://api.spotify.com/v1/tracks/6y3T6fReOf9PC84vWfMRua,audio_features,spotify:track:6y3T6fReOf9PC84vWfMRua,0.568
1,Hardwell SICK INDIVIDUALS, Get Low  ,unknown,0.000168,https://api.spotify.com/v1/audio-analysis/0MAK7mbNrTpB06qHBC4o9f,0.354,206077.0,0.954,0MAK7mbNrTpB06qHBC4o9f,0.0453,11.0,0.396,-3.022,0.0,0.1,105.014,4.0,https://api.spotify.com/v1/tracks/0MAK7mbNrTpB06qHBC4o9f,audio_features,spotify:track:0MAK7mbNrTpB06qHBC4o9f,0.367
2,Steff Da Campo SIKS, Make Me Feel  ,unknown,0.0687,https://api.spotify.com/v1/audio-analysis/6h4amzlskB8KKlbTWQ7500,0.66,187143.0,0.926,6h4amzlskB8KKlbTWQ7500,0.000422,8.0,0.166,-3.702,0.0,0.0655,126.083,4.0,https://api.spotify.com/v1/tracks/6h4amzlskB8KKlbTWQ7500,audio_features,spotify:track:6h4amzlskB8KKlbTWQ7500,0.275
3,Tenzin   Ezra James, Up All Night ,Tom Budin Remix,0.0116,https://api.spotify.com/v1/audio-analysis/4xEdYRox5vnWXaWmXjCX37,0.8,188929.0,0.887,4xEdYRox5vnWXaWmXjCX37,0.0,5.0,0.199,-3.442,0.0,0.102,126.063,4.0,https://api.spotify.com/v1/tracks/4xEdYRox5vnWXaWmXjCX37,audio_features,spotify:track:4xEdYRox5vnWXaWmXjCX37,0.242
4,Bounce Inc., Nobody Likes ,VIP Mix,0.134,https://api.spotify.com/v1/audio-analysis/5IPHKqV5245kLYoyJEHht3,0.853,161807.0,0.98,5IPHKqV5245kLYoyJEHht3,0.8,1.0,0.0173,-3.266,1.0,0.065,126.032,4.0,https://api.spotify.com/v1/tracks/5IPHKqV5245kLYoyJEHht3,audio_features,spotify:track:5IPHKqV5245kLYoyJEHht3,0.649
5,Joel Fletcher Reece Low, Dark Beat  ,unknown,0.00692,https://api.spotify.com/v1/audio-analysis/4gnYpxjVaObcfjUsb9FHuD,0.809,212277.0,0.609,4gnYpxjVaObcfjUsb9FHuD,0.0204,5.0,0.293,-6.066,1.0,0.0679,128.002,4.0,https://api.spotify.com/v1/tracks/4gnYpxjVaObcfjUsb9FHuD,audio_features,spotify:track:4gnYpxjVaObcfjUsb9FHuD,0.24
6,Sini RMA, Still Got It  ,unknown,0.0196,https://api.spotify.com/v1/audio-analysis/0TerOYnFMrZBTV0HVwtFDI,0.75,175412.0,0.872,0TerOYnFMrZBTV0HVwtFDI,2.9e-05,5.0,0.0784,-4.877,0.0,0.071,125.989,4.0,https://api.spotify.com/v1/tracks/0TerOYnFMrZBTV0HVwtFDI,audio_features,spotify:track:0TerOYnFMrZBTV0HVwtFDI,0.326
7,Timmy Trumpet Savage, Deja,Kastra & Damien Anthony Remix,0.000883,https://api.spotify.com/v1/audio-analysis/3KmayEH88v8KROfI1828Gc,0.762,213226.0,0.924,3KmayEH88v8KROfI1828Gc,0.581,1.0,0.415,-3.477,1.0,0.113,127.973,4.0,https://api.spotify.com/v1/tracks/3KmayEH88v8KROfI1828Gc,audio_features,spotify:track:3KmayEH88v8KROfI1828Gc,0.438
8,David Puentez BONKA, Like This!  ,unknown,0.00322,https://api.spotify.com/v1/audio-analysis/0QzLuPxAD5OnahDzQlmmdG,0.727,229956.0,0.673,0QzLuPxAD5OnahDzQlmmdG,0.0371,7.0,0.0779,-6.635,1.0,0.145,127.985,4.0,https://api.spotify.com/v1/tracks/0QzLuPxAD5OnahDzQlmmdG,audio_features,spotify:track:0QzLuPxAD5OnahDzQlmmdG,0.55
9,EXODUS Ivan Miranda, Drum And Beats  ,ARMADA,7.86e-05,https://api.spotify.com/v1/audio-analysis/4RI15Pplvu40GWUHlsI1Tw,0.676,76203.0,0.972,4RI15Pplvu40GWUHlsI1Tw,0.0642,0.0,0.389,-2.783,1.0,0.39,126.067,4.0,https://api.spotify.com/v1/tracks/4RI15Pplvu40GWUHlsI1Tw,audio_features,spotify:track:4RI15Pplvu40GWUHlsI1Tw,0.688
10,Lozz, Lay Down  ,unknown,0.00026,https://api.spotify.com/v1/audio-analysis/6n7H2UUQC5GmsivarsRrmT,0.776,243000.0,0.947,6n7H2UUQC5GmsivarsRrmT,0.107,2.0,0.0274,-3.316,1.0,0.137,125.014,4.0,https://api.spotify.com/v1/tracks/6n7H2UUQC5GmsivarsRrmT,audio_features,spotify:track:6n7H2UUQC5GmsivarsRrmT,0.509
11,Ivan Miranda COBAH, Rave Over Love  ,unknown,0.000589,https://api.spotify.com/v1/audio-analysis/4SWt6wHXbbJq0WG3H48bXL,0.789,247695.0,0.736,4SWt6wHXbbJq0WG3H48bXL,0.00588,7.0,0.111,-7.042,1.0,0.0407,125.014,4.0,https://api.spotify.com/v1/tracks/4SWt6wHXbbJq0WG3H48bXL,audio_features,spotify:track:4SWt6wHXbbJq0WG3H48bXL,0.309
12,Luca Debonaire EXODUS Mekki Martin, Keep It Low  ,unknown,0.00216,https://api.spotify.com/v1/audio-analysis/1E5qxfjlN8GPhgTyu3ZI3W,0.73,316875.0,0.984,1E5qxfjlN8GPhgTyu3ZI3W,0.6,9.0,0.0574,-3.858,0.0,0.0837,128.005,4.0,https://api.spotify.com/v1/tracks/1E5qxfjlN8GPhgTyu3ZI3W,audio_features,spotify:track:1E5qxfjlN8GPhgTyu3ZI3W,0.714
13,Kuyano, Jackin' Down  ,unknown,5.23e-05,https://api.spotify.com/v1/audio-analysis/3c2ANqPSzqgQbUEh1oYpVP,0.652,249380.0,0.926,3c2ANqPSzqgQbUEh1oYpVP,0.4,0.0,0.452,-4.894,1.0,0.0415,127.999,4.0,https://api.spotify.com/v1/tracks/3c2ANqPSzqgQbUEh1oYpVP,audio_features,spotify:track:3c2ANqPSzqgQbUEh1oYpVP,0.182
14,TUJAMO Sidney Samson, Riverside ,Reloaded,0.0286,https://api.spotify.com/v1/audio-analysis/4yn4T3wztHmguBIeSVwWie,0.884,175238.0,0.929,4yn4T3wztHmguBIeSVwWie,0.268,10.0,0.142,-4.303,0.0,0.121,125.976,4.0,https://api.spotify.com/v1/tracks/4yn4T3wztHmguBIeSVwWie,audio_features,spotify:track:4yn4T3wztHmguBIeSVwWie,0.29
15,Tiësto, Fat Beat ,David Puentez Remix,0.000626,https://api.spotify.com/v1/audio-analysis/5PvgoQcj1RacjgwHzndWT1,0.678,208395.0,0.958,5PvgoQcj1RacjgwHzndWT1,0.914,4.0,0.328,-2.649,0.0,0.252,127.972,4.0,https://api.spotify.com/v1/tracks/5PvgoQcj1RacjgwHzndWT1,audio_features,spotify:track:5PvgoQcj1RacjgwHzndWT1,0.17
16,Saladin, Party All Night ,EXODUS & Shawn White Remix,0.000418,https://api.spotify.com/v1/audio-analysis/2alnPLCjStRvlklr5EvNfW,0.709,195000.0,0.951,2alnPLCjStRvlklr5EvNfW,0.00701,9.0,0.0588,-3.706,1.0,0.0504,127.974,4.0,https://api.spotify.com/v1/tracks/2alnPLCjStRvlklr5EvNfW,audio_features,spotify:track:2alnPLCjStRvlklr5EvNfW,0.669
