,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,ID, ID  ,unknown,0.000124,https://api.spotify.com/v1/audio-analysis/1GfuUJQxZr1pOuFxpyR5yC,0.471,257496.0,0.808,1GfuUJQxZr1pOuFxpyR5yC,0.445,1.0,0.341,-8.396,1.0,0.0417,131.898,4.0,https://api.spotify.com/v1/tracks/1GfuUJQxZr1pOuFxpyR5yC,audio_features,spotify:track:1GfuUJQxZr1pOuFxpyR5yC,0.0969
1,Oscar P, Filtered African Blues ,FNX Omar Remix,0.145,https://api.spotify.com/v1/audio-analysis/7zLm8NfYfn4IRd3GF35N3O,0.87,412562.0,0.859,7zLm8NfYfn4IRd3GF35N3O,0.828,10.0,0.0625,-5.847,0.0,0.055,121.001,4.0,https://api.spotify.com/v1/tracks/7zLm8NfYfn4IRd3GF35N3O,audio_features,spotify:track:7zLm8NfYfn4IRd3GF35N3O,0.694
2,Marlon D., Trust The Party  ,Double Pleasure Pleasr Edit,,,,,,,,,,,,,,,,,,
3,Novak JAXX, Turla  ,ARMADA,0.00335,https://api.spotify.com/v1/audio-analysis/3Lrg63uBjRFOSCRMkZymFG,0.655,201905.0,0.873,3Lrg63uBjRFOSCRMkZymFG,0.889,7.0,0.383,-7.145,1.0,0.0409,126.002,4.0,https://api.spotify.com/v1/tracks/3Lrg63uBjRFOSCRMkZymFG,audio_features,spotify:track:3Lrg63uBjRFOSCRMkZymFG,0.0972
4,Double Pleasure, Desire Go Higher  ,Acappella,0.0605,https://api.spotify.com/v1/audio-analysis/4JOHdJeOC3psAJ7sM7TPz5,0.748,258750.0,0.806,4JOHdJeOC3psAJ7sM7TPz5,0.0469,7.0,0.0996,-4.427,1.0,0.0768,128.041,4.0,https://api.spotify.com/v1/tracks/4JOHdJeOC3psAJ7sM7TPz5,audio_features,spotify:track:4JOHdJeOC3psAJ7sM7TPz5,0.439
5,Justin Timberlake, Midnight Summer Jam ,Double Pleasure Bootleg,0.101,https://api.spotify.com/v1/audio-analysis/1KAhsLqLYiqCZ1G8ljKDtB,0.805,312533.0,0.759,1KAhsLqLYiqCZ1G8ljKDtB,0.354,10.0,0.183,-5.198,0.0,0.0438,120.057,4.0,https://api.spotify.com/v1/tracks/1KAhsLqLYiqCZ1G8ljKDtB,audio_features,spotify:track:1KAhsLqLYiqCZ1G8ljKDtB,0.721
6,Jansons Senzala, JNZ  ,unknown,0.00515,https://api.spotify.com/v1/audio-analysis/31YBP9WEsvQXHIhnD98smE,0.799,457936.0,0.862,31YBP9WEsvQXHIhnD98smE,0.23,9.0,0.0671,-9.094,1.0,0.0599,126.007,4.0,https://api.spotify.com/v1/tracks/31YBP9WEsvQXHIhnD98smE,audio_features,spotify:track:31YBP9WEsvQXHIhnD98smE,0.463
7,ZDS, Rick James Is Faded ,Double Pleasure Pleasr Mash,,,,,,,,,,,,,,,,,,
8,Simon Kidzoo, Cutted Dubplate  ,unknown,0.00495,https://api.spotify.com/v1/audio-analysis/2hIMmX3OeCYdnqAe8TV0Wo,0.662,156098.0,0.937,2hIMmX3OeCYdnqAe8TV0Wo,0.0492,6.0,0.142,-8.891,0.0,0.0604,123.021,4.0,https://api.spotify.com/v1/tracks/2hIMmX3OeCYdnqAe8TV0Wo,audio_features,spotify:track:2hIMmX3OeCYdnqAe8TV0Wo,0.788
9,Bryan Dalton, How Deep Is Rituals ,Double Pleasure Pleasr Edit,,,,,,,,,,,,,,,,,,
10,Autograf x Klingande x Dragonette, Hope For Tomorrow ,Nico De Andrea Remix,0.09,https://api.spotify.com/v1/audio-analysis/1QoM3m6vMpCDkd0ldZZltZ,0.755,174286.0,0.714,1QoM3m6vMpCDkd0ldZZltZ,0.00153,1.0,0.133,-5.284,0.0,0.0817,83.999,4.0,https://api.spotify.com/v1/tracks/1QoM3m6vMpCDkd0ldZZltZ,audio_features,spotify:track:1QoM3m6vMpCDkd0ldZZltZ,0.551
11,Kölsch, Grey ,David Puentez VIP Edit,0.053,https://api.spotify.com/v1/audio-analysis/1tNxprI7wf87blRuXUyEvC,0.833,293579.0,0.582,1tNxprI7wf87blRuXUyEvC,0.0577,11.0,0.108,-6.987,0.0,0.0659,125.026,4.0,https://api.spotify.com/v1/tracks/1tNxprI7wf87blRuXUyEvC,audio_features,spotify:track:1tNxprI7wf87blRuXUyEvC,0.209
12,Black Eyed Peas, Boom Boom Pow  ,Tool,0.15,https://api.spotify.com/v1/audio-analysis/7xRNsqOQOgWbHV1nbXnfXN,0.869,251440.0,0.851,7xRNsqOQOgWbHV1nbXnfXN,0.000873,9.0,0.136,-6.201,1.0,0.0827,130.09,4.0,https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN,audio_features,spotify:track:7xRNsqOQOgWbHV1nbXnfXN,0.395
13,Double Pleasure   Lennis Rodriguez, Tucan ,Double Pleasure Pleasr Mash,0.0485,https://api.spotify.com/v1/audio-analysis/4SJV1vSExjyi70x0UV0ZBX,0.672,188935.0,0.88,4SJV1vSExjyi70x0UV0ZBX,0.257,7.0,0.23,-3.084,1.0,0.146,125.022,4.0,https://api.spotify.com/v1/tracks/4SJV1vSExjyi70x0UV0ZBX,audio_features,spotify:track:4SJV1vSExjyi70x0UV0ZBX,0.534
14,Calvin Harris   Tim Van Werd, One Vintage Kiss ,Double Pleasure Pleasr Edit,,,,,,,,,,,,,,,,,,
15,"Sunnery James Ryan Marciano, Bruno Martini   Mayra", Savages ,Novak Remix,0.0836,https://api.spotify.com/v1/audio-analysis/3S3ch08WBagDj5lEAR2uQb,0.724,175402.0,0.941,3S3ch08WBagDj5lEAR2uQb,0.285,7.0,0.0908,-4.968,1.0,0.0522,124.976,4.0,https://api.spotify.com/v1/tracks/3S3ch08WBagDj5lEAR2uQb,audio_features,spotify:track:3S3ch08WBagDj5lEAR2uQb,0.281
16,Antranig J Balvin, Big Ass Bum Bum ,Double Pleasure Pleasr Edit,,,,,,,,,,,,,,,,,,
17,Axwell Ingrosso Erick T Tony Calrya, More Than You Marimba ,Double Pleasure Pleasr Edit,,,,,,,,,,,,,,,,,,
18,Double Pleasure NXNY, La Zona  ,Original Remix,0.022,https://api.spotify.com/v1/audio-analysis/3sJ1lZCBmM576DDOC4Z1ik,0.538,174677.0,0.966,3sJ1lZCBmM576DDOC4Z1ik,0.191,7.0,0.453,-2.639,1.0,0.281,115.002,1.0,https://api.spotify.com/v1/tracks/3sJ1lZCBmM576DDOC4Z1ik,audio_features,spotify:track:3sJ1lZCBmM576DDOC4Z1ik,0.352
19,Tim Deluxe   Sam Obernik, It Just Won't Do ,Double Pleasure 2017 Remix,0.00166,https://api.spotify.com/v1/audio-analysis/6Ss1QOGzn0iG8hrRRSGrr9,0.678,198000.0,0.936,6Ss1QOGzn0iG8hrRRSGrr9,0.457,5.0,0.376,-4.876,0.0,0.0373,129.996,4.0,https://api.spotify.com/v1/tracks/6Ss1QOGzn0iG8hrRRSGrr9,audio_features,spotify:track:6Ss1QOGzn0iG8hrRRSGrr9,0.877
20,Double Pleasure, ID  ,unknown,0.000494,https://api.spotify.com/v1/audio-analysis/3NgVxrEUZPcBsVCCvtlzUJ,0.513,242124.0,0.654,3NgVxrEUZPcBsVCCvtlzUJ,0.97,5.0,0.231,-4.437,1.0,0.0338,127.964,4.0,https://api.spotify.com/v1/tracks/3NgVxrEUZPcBsVCCvtlzUJ,audio_features,spotify:track:3NgVxrEUZPcBsVCCvtlzUJ,0.148
21,Double Pleasure, ID  ,unknown,0.000494,https://api.spotify.com/v1/audio-analysis/3NgVxrEUZPcBsVCCvtlzUJ,0.513,242124.0,0.654,3NgVxrEUZPcBsVCCvtlzUJ,0.97,5.0,0.231,-4.437,1.0,0.0338,127.964,4.0,https://api.spotify.com/v1/tracks/3NgVxrEUZPcBsVCCvtlzUJ,audio_features,spotify:track:3NgVxrEUZPcBsVCCvtlzUJ,0.148
22,Michael Calfan, Resurrection ,Axwell Re-Cut Club Version,0.0318,https://api.spotify.com/v1/audio-analysis/2WaA5bVXcIqqpz9j0gd7qK,0.666,166875.0,0.952,2WaA5bVXcIqqpz9j0gd7qK,0.678,3.0,0.216,-2.492,1.0,0.0359,128.076,4.0,https://api.spotify.com/v1/tracks/2WaA5bVXcIqqpz9j0gd7qK,audio_features,spotify:track:2WaA5bVXcIqqpz9j0gd7qK,0.622
23,Double Pleasure, Freefall  ,unknown,0.192,https://api.spotify.com/v1/audio-analysis/7cXMC5eeBWxsY45BtDs4Zo,0.743,174823.0,0.809,7cXMC5eeBWxsY45BtDs4Zo,2.49e-05,8.0,0.28,-6.771,0.0,0.0794,125.014,4.0,https://api.spotify.com/v1/tracks/7cXMC5eeBWxsY45BtDs4Zo,audio_features,spotify:track:7cXMC5eeBWxsY45BtDs4Zo,0.74
24,Double Pleasure, Freefall  ,ID Remix,0.192,https://api.spotify.com/v1/audio-analysis/7cXMC5eeBWxsY45BtDs4Zo,0.743,174823.0,0.809,7cXMC5eeBWxsY45BtDs4Zo,2.49e-05,8.0,0.28,-6.771,0.0,0.0794,125.014,4.0,https://api.spotify.com/v1/tracks/7cXMC5eeBWxsY45BtDs4Zo,audio_features,spotify:track:7cXMC5eeBWxsY45BtDs4Zo,0.74
