,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Tom Swoon MAXIMALS, Helter Skelter  ,SPINNIN',8.29e-05,https://api.spotify.com/v1/audio-analysis/0JywNvrwHdAsupr4Y9SNng,0.64,157500.0,0.973,0JywNvrwHdAsupr4Y9SNng,0.0384,11.0,0.281,-4.823,1.0,0.0503,127.999,4.0,https://api.spotify.com/v1/tracks/0JywNvrwHdAsupr4Y9SNng,audio_features,spotify:track:0JywNvrwHdAsupr4Y9SNng,0.3
1,Sikdope   Kid Cudi, Day N Snakes ,Tom Swoon Mashup,,,,,,,,,,,,,,,,,,
2,TJR Chris Bushnell   KSHMR, JAMMU State ,Tom Swoon Mashup,,,,,,,,,,,,,,,,,,
3,KSHMR, JAMMU  ,unknown,0.00414,https://api.spotify.com/v1/audio-analysis/08EvJUXcxgpUHPxHqj2G59,0.641,235764.0,0.633,08EvJUXcxgpUHPxHqj2G59,0.0116,4.0,0.11,-4.889,0.0,0.0546,128.013,4.0,https://api.spotify.com/v1/tracks/08EvJUXcxgpUHPxHqj2G59,audio_features,spotify:track:08EvJUXcxgpUHPxHqj2G59,0.152
4,TJR Chris Bushnell, Higher State  ,unknown,0.0123,https://api.spotify.com/v1/audio-analysis/10i1i8WQq6N7onIYQTgMfa,0.55,184762.0,0.922,10i1i8WQq6N7onIYQTgMfa,0.00328,11.0,0.459,-6.335,0.0,0.0548,125.985,4.0,https://api.spotify.com/v1/tracks/10i1i8WQq6N7onIYQTgMfa,audio_features,spotify:track:10i1i8WQq6N7onIYQTgMfa,0.133
5,Stardust, Music Sounds Better With You ,Maurice West Bootleg,0.00549,https://api.spotify.com/v1/audio-analysis/0a53p8UzpQD0uW1hFUB4oF,0.672,235747.0,0.615,0a53p8UzpQD0uW1hFUB4oF,0.062,7.0,0.416,-5.609,1.0,0.344,125.988,4.0,https://api.spotify.com/v1/tracks/0a53p8UzpQD0uW1hFUB4oF,audio_features,spotify:track:0a53p8UzpQD0uW1hFUB4oF,0.378
6,Loopers, Playing Games  ,unknown,0.00187,https://api.spotify.com/v1/audio-analysis/33ZJp09RdLbDQ3bKotQQx5,0.616,214534.0,0.946,33ZJp09RdLbDQ3bKotQQx5,0.0103,0.0,0.311,-3.763,1.0,0.103,129.929,4.0,https://api.spotify.com/v1/tracks/33ZJp09RdLbDQ3bKotQQx5,audio_features,spotify:track:33ZJp09RdLbDQ3bKotQQx5,0.304
7,Tom Swoon Teamworx, Atom  ,unknown,2.45e-05,https://api.spotify.com/v1/audio-analysis/5N4dAK7oIBhH9ghhJQhsv4,0.564,152812.0,0.937,5N4dAK7oIBhH9ghhJQhsv4,0.776,1.0,0.253,-5.327,1.0,0.0439,127.967,4.0,https://api.spotify.com/v1/tracks/5N4dAK7oIBhH9ghhJQhsv4,audio_features,spotify:track:5N4dAK7oIBhH9ghhJQhsv4,0.175
8,Sunstars   John Dahlback, Blink Flames ,Tom Swoon Mashup,,,,,,,,,,,,,,,,,,
9,Roc Dubloc, Plata O Plomo  ,unknown,0.033,https://api.spotify.com/v1/audio-analysis/2ct3Q3E2yIkItRta9iXFUX,0.596,184687.0,0.984,2ct3Q3E2yIkItRta9iXFUX,0.794,1.0,0.329,-4.457,1.0,0.0941,128.008,4.0,https://api.spotify.com/v1/tracks/2ct3Q3E2yIkItRta9iXFUX,audio_features,spotify:track:2ct3Q3E2yIkItRta9iXFUX,0.132
10,D.O.D, Satisfy  ,unknown,0.0137,https://api.spotify.com/v1/audio-analysis/2oKJUyd9F6CX7HNRXiya4P,0.391,168193.0,0.992,2oKJUyd9F6CX7HNRXiya4P,0.783,7.0,0.32,-2.943,1.0,0.218,126.169,4.0,https://api.spotify.com/v1/tracks/2oKJUyd9F6CX7HNRXiya4P,audio_features,spotify:track:2oKJUyd9F6CX7HNRXiya4P,0.193
11,Hiisak X Tom Swoon   Calvin Harris   Corey James   Rob Jack, Blame The Fanfarra Freak ,Tom Swoon Mashup,,,,,,,,,,,,,,,,,,
12,Eric Prydz, Pjanoo ,Wildvibes 2k17 Remix,0.000563,https://api.spotify.com/v1/audio-analysis/0F2BxpbxH8Yc3pLub48hrb,0.604,157432.0,0.874,0F2BxpbxH8Yc3pLub48hrb,0.812,7.0,0.112,-4.949,0.0,0.0295,125.99,4.0,https://api.spotify.com/v1/tracks/0F2BxpbxH8Yc3pLub48hrb,audio_features,spotify:track:0F2BxpbxH8Yc3pLub48hrb,0.835
13,Martin Garrix Brooks, Byte  ,unknown,0.000636,https://api.spotify.com/v1/audio-analysis/20hsdn8oITBsuWNLhzr5eh,0.597,285089.0,0.931,20hsdn8oITBsuWNLhzr5eh,0.821,7.0,0.0593,-4.026,0.0,0.0329,128.031,4.0,https://api.spotify.com/v1/tracks/20hsdn8oITBsuWNLhzr5eh,audio_features,spotify:track:20hsdn8oITBsuWNLhzr5eh,0.267
14,Florian Picasso Raiden, Hanabi  ,unknown,0.0174,https://api.spotify.com/v1/audio-analysis/6YTl1Zl1mYnplgxJYXBzUT,0.677,178125.0,0.785,6YTl1Zl1mYnplgxJYXBzUT,0.00362,0.0,0.171,-4.071,1.0,0.0599,127.975,5.0,https://api.spotify.com/v1/tracks/6YTl1Zl1mYnplgxJYXBzUT,audio_features,spotify:track:6YTl1Zl1mYnplgxJYXBzUT,0.159
15,Dimitri Vangelis Wyman, Legacy  ,unknown,0.0214,https://api.spotify.com/v1/audio-analysis/18xIe4yCyqSr4WoLbM03t8,0.587,198426.0,0.772,18xIe4yCyqSr4WoLbM03t8,0.698,4.0,0.447,-4.439,0.0,0.0375,127.978,4.0,https://api.spotify.com/v1/tracks/18xIe4yCyqSr4WoLbM03t8,audio_features,spotify:track:18xIe4yCyqSr4WoLbM03t8,0.197
16,DallasK x Rowland Evans   Oasis, Superfuture Wonderwall ,Tom Swoon Mashup,,,,,,,,,,,,,,,,,,
