,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Tiësto   Oliver Heldens vs. Black Eyed Peas vs. Whitney Houston, Wombass vs. I Gotta Feeling vs. I Wanna Dance With Somebody ,Oliver Heldens Mashup,,,,,,,,,,,,,,,,,,
1,Black Eyed Peas, I Gotta Feeling ,Acappella,0.0823,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,0.741,289133.0,0.748,4vp2J1l5RD4gMZwGFLfRAu,0.0,0.0,0.34,-6.299,1.0,0.0264,127.965,4.0,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,audio_features,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,0.6
2,Whitney Houston, I Wanna Dance With Somebody ,Acappella,0.207,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,0.709,291293.0,0.824,2tUBqZG2AbRi7Q0BIrVrEj,0.000307,1.0,0.0888,-8.824,1.0,0.0453,118.814,4.0,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,audio_features,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.867
3,Tiësto   Oliver Heldens, Wombass  ,Original Mix,0.33,https://api.spotify.com/v1/audio-analysis/6etVFDSbFabj0tPY10MAXR,0.641,240010.0,0.895,6etVFDSbFabj0tPY10MAXR,0.694,8.0,0.931,-5.4,1.0,0.0456,125.043,4.0,https://api.spotify.com/v1/tracks/6etVFDSbFabj0tPY10MAXR,audio_features,spotify:track:6etVFDSbFabj0tPY10MAXR,0.329
4,Martin Garrix   Loopers, Game Over  ,Original Mix,0.00401,https://api.spotify.com/v1/audio-analysis/5Zpe48RJ5Vs1YuFRodYdeS,0.606,155645.0,0.941,5Zpe48RJ5Vs1YuFRodYdeS,0.136,1.0,0.398,-3.203,1.0,0.0895,128.018,4.0,https://api.spotify.com/v1/tracks/5Zpe48RJ5Vs1YuFRodYdeS,audio_features,spotify:track:5Zpe48RJ5Vs1YuFRodYdeS,0.396
5,Flume ft. Kai, Never Be Like You ,Acappella,0.453,https://api.spotify.com/v1/audio-analysis/5WI2ltQIdwgzf1SNE76JyR,0.444,234910.0,0.557,5WI2ltQIdwgzf1SNE76JyR,0.0,0.0,0.152,-5.476,1.0,0.0602,115.058,4.0,https://api.spotify.com/v1/tracks/5WI2ltQIdwgzf1SNE76JyR,audio_features,spotify:track:5WI2ltQIdwgzf1SNE76JyR,0.296
6,Afrojack   Oliver Twitz vs. Rick Ross vs. JAY,Z & Kanye West ,Oliver Heldens Mashup,,,,,,,,,,,,,,,,,,
7,Rick Ross, Hustlin' ,Acappella,0.0898,https://api.spotify.com/v1/audio-analysis/3hQCHzkE5oSA3F1xM8bpcM,0.505,254093.0,0.657,3hQCHzkE5oSA3F1xM8bpcM,0.0,9.0,0.0606,-7.254,1.0,0.288,135.995,4.0,https://api.spotify.com/v1/tracks/3hQCHzkE5oSA3F1xM8bpcM,audio_features,spotify:track:3hQCHzkE5oSA3F1xM8bpcM,0.666
8,Afrojack, Polkadots ,Oliver Twizt Remix,0.000207,https://api.spotify.com/v1/audio-analysis/2ihxGrC1oL48nAUYs0aQWh,0.799,307505.0,0.963,2ihxGrC1oL48nAUYs0aQWh,0.728,1.0,0.13,-4.067,1.0,0.0459,128.007,4.0,https://api.spotify.com/v1/tracks/2ihxGrC1oL48nAUYs0aQWh,audio_features,spotify:track:2ihxGrC1oL48nAUYs0aQWh,0.314
9,Jay,Z & Kanye West ,ISLAND DEF JAM,,,,,,,,,,,,,,,,,,
10,HI,LO ,Original Mix,0.696,https://api.spotify.com/v1/audio-analysis/3BfMkPqwj5ERNxi1t8H4SW,0.788,234005.0,0.271,3BfMkPqwj5ERNxi1t8H4SW,0.813,1.0,0.692,-15.515,1.0,0.137,79.998,4.0,https://api.spotify.com/v1/tracks/3BfMkPqwj5ERNxi1t8H4SW,audio_features,spotify:track:3BfMkPqwj5ERNxi1t8H4SW,0.166
11,Raffa FL vs. Oliver Heldens, How We Do vs. Gecko ,Oliver Heldens Mashup,,,,,,,,,,,,,,,,,,
12,Oliver Heldens, Gecko  ,Original Mix,0.00521,https://api.spotify.com/v1/audio-analysis/483XiZ5o13Cc1zoWV7jGml,0.609,165441.0,0.885,483XiZ5o13Cc1zoWV7jGml,1.15e-05,0.0,0.336,-5.469,1.0,0.0642,124.959,4.0,https://api.spotify.com/v1/tracks/483XiZ5o13Cc1zoWV7jGml,audio_features,spotify:track:483XiZ5o13Cc1zoWV7jGml,0.76
13,Raffa FL, How We Do ,Raffa FL Re-Edit,0.000125,https://api.spotify.com/v1/audio-analysis/2Jz2VVlTbB2AnzozntWfsS,0.796,417049.0,0.903,2Jz2VVlTbB2AnzozntWfsS,0.891,7.0,0.103,-7.721,1.0,0.0425,123.002,4.0,https://api.spotify.com/v1/tracks/2Jz2VVlTbB2AnzozntWfsS,audio_features,spotify:track:2Jz2VVlTbB2AnzozntWfsS,0.469
14,Oliver Heldens   Becky Hill, Gecko ,Overdrive,0.00521,https://api.spotify.com/v1/audio-analysis/483XiZ5o13Cc1zoWV7jGml,0.609,165441.0,0.885,483XiZ5o13Cc1zoWV7jGml,1.15e-05,0.0,0.336,-5.469,1.0,0.0642,124.959,4.0,https://api.spotify.com/v1/tracks/483XiZ5o13Cc1zoWV7jGml,audio_features,spotify:track:483XiZ5o13Cc1zoWV7jGml,0.76
15,Dr. Kucho!   Gregor Salto   Oliver Heldens vs. Tag Team, Can't Stop Playing vs. Whoomp! ,There It Is,,,,,,,,,,,,,,,,,,
16,Tag Team, Whoomp! ,There It Is,0.0485,https://api.spotify.com/v1/audio-analysis/0W7RKBi72MVdFhjNoNl5lA,0.871,185156.0,0.674,0W7RKBi72MVdFhjNoNl5lA,0.000635,0.0,0.0555,-6.775,1.0,0.055,127.99,4.0,https://api.spotify.com/v1/tracks/0W7RKBi72MVdFhjNoNl5lA,audio_features,spotify:track:0W7RKBi72MVdFhjNoNl5lA,0.627
17,Dr. Kucho!   Gregor Salto, Can't Stop Playing ,Oliver Heldens & Gregor Salto Remix,,,,,,,,,,,,,,,,,,
