,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Sam Feldt, Been A While  ,unknown,0.425,https://api.spotify.com/v1/audio-analysis/1kCmNY43mqsH2Uny481jIA,0.779,163527.0,0.695,1kCmNY43mqsH2Uny481jIA,0.000769,1.0,0.107,-6.064,0.0,0.031,120.004,4.0,https://api.spotify.com/v1/tracks/1kCmNY43mqsH2Uny481jIA,audio_features,spotify:track:1kCmNY43mqsH2Uny481jIA,0.392
1,Joe Stone Ferreck Dawn, Man Enough  ,unknown,0.000832,https://api.spotify.com/v1/audio-analysis/6iYCrJfAkmpY71M3z0dV8k,0.33,197693.0,0.932,6iYCrJfAkmpY71M3z0dV8k,0.000229,0.0,0.57,-3.809,1.0,0.0416,93.338,4.0,https://api.spotify.com/v1/tracks/6iYCrJfAkmpY71M3z0dV8k,audio_features,spotify:track:6iYCrJfAkmpY71M3z0dV8k,0.504
2,Bolier Mingue, Riverbank  ,unknown,0.184,https://api.spotify.com/v1/audio-analysis/2Ziy2CHv248mSV99wj9t7F,0.616,194000.0,0.794,2Ziy2CHv248mSV99wj9t7F,8.56e-06,0.0,0.289,-4.761,0.0,0.116,119.968,4.0,https://api.spotify.com/v1/tracks/2Ziy2CHv248mSV99wj9t7F,audio_features,spotify:track:2Ziy2CHv248mSV99wj9t7F,0.407
3,Michael Calfan, Nobody Does It Better  ,unknown,0.000772,https://api.spotify.com/v1/audio-analysis/71qJKN5aGOnAHHuui6344H,0.679,148293.0,0.839,71qJKN5aGOnAHHuui6344H,0.00173,0.0,0.0772,-5.579,1.0,0.0303,123.041,4.0,https://api.spotify.com/v1/tracks/71qJKN5aGOnAHHuui6344H,audio_features,spotify:track:71qJKN5aGOnAHHuui6344H,0.566
4,Madison Mars, Milky Way  ,unknown,0.00732,https://api.spotify.com/v1/audio-analysis/7bnqNC0CBeaD09RGUG3FBm,0.623,192000.0,0.975,7bnqNC0CBeaD09RGUG3FBm,0.16,3.0,0.0614,-2.632,0.0,0.109,125.94,4.0,https://api.spotify.com/v1/tracks/7bnqNC0CBeaD09RGUG3FBm,audio_features,spotify:track:7bnqNC0CBeaD09RGUG3FBm,0.225
5,Breathe Carolina   Angelika Vee, Ruins  ,SPINNIN',0.0355,https://api.spotify.com/v1/audio-analysis/5amZN2A0osoib5Bu6UErOj,0.616,205880.0,0.735,5amZN2A0osoib5Bu6UErOj,0.000506,4.0,0.264,-5.578,0.0,0.0474,127.951,4.0,https://api.spotify.com/v1/tracks/5amZN2A0osoib5Bu6UErOj,audio_features,spotify:track:5amZN2A0osoib5Bu6UErOj,0.317
6,Nick MonoloGG, Deep Is My Life  ,unknown,,,,,,,,,,,,,,,,,,
7,Dzeko Torres   Alex Joseph, Home  ,unknown,0.00562,https://api.spotify.com/v1/audio-analysis/12HmJ4Q5ksOGgaqKgZLvdE,0.577,174335.0,0.886,12HmJ4Q5ksOGgaqKgZLvdE,0.0,2.0,0.111,-3.033,1.0,0.0666,127.957,4.0,https://api.spotify.com/v1/tracks/12HmJ4Q5ksOGgaqKgZLvdE,audio_features,spotify:track:12HmJ4Q5ksOGgaqKgZLvdE,0.616
8,TWOLOUD Cranksters, Work It  ,SPINNIN',0.0133,https://api.spotify.com/v1/audio-analysis/192sAKIgRm0HI3h9fLwYts,0.701,166717.0,0.784,192sAKIgRm0HI3h9fLwYts,2.45e-05,11.0,0.461,-4.535,1.0,0.175,127.97,4.0,https://api.spotify.com/v1/tracks/192sAKIgRm0HI3h9fLwYts,audio_features,spotify:track:192sAKIgRm0HI3h9fLwYts,0.31
9,Ummet Ozcan, Wake Up The Sun  ,unknown,0.00286,https://api.spotify.com/v1/audio-analysis/3vaYOdoETTRphk8FhL2Baj,0.604,206260.0,0.965,3vaYOdoETTRphk8FhL2Baj,0.0023,11.0,0.0863,-4.256,0.0,0.0561,127.965,4.0,https://api.spotify.com/v1/tracks/3vaYOdoETTRphk8FhL2Baj,audio_features,spotify:track:3vaYOdoETTRphk8FhL2Baj,0.0615
