,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Tim Berg   Amanda Wilson, Seek Bromance ,Dear David & Posse Version,0.0896,https://api.spotify.com/v1/audio-analysis/6VojEZ0JFIHeKqjtQL5kjR,0.49,200992.0,0.811,6VojEZ0JFIHeKqjtQL5kjR,0.0,1.0,0.0898,-2.524,0.0,0.044,125.965,4.0,https://api.spotify.com/v1/tracks/6VojEZ0JFIHeKqjtQL5kjR,audio_features,spotify:track:6VojEZ0JFIHeKqjtQL5kjR,0.547
1,Afrojack   Stephen Wrabel, Ten Feet Tall  ,UMG,0.0336,https://api.spotify.com/v1/audio-analysis/2ldAdghnrO34HPcZ0IWfTu,0.523,229149.0,0.861,2ldAdghnrO34HPcZ0IWfTu,0.0,0.0,0.144,-3.447,1.0,0.0644,127.049,4.0,https://api.spotify.com/v1/tracks/2ldAdghnrO34HPcZ0IWfTu,audio_features,spotify:track:2ldAdghnrO34HPcZ0IWfTu,0.346
2,TWOLOUD   Julian Jordan, Rockin'  ,unknown,0.0122,https://api.spotify.com/v1/audio-analysis/3i0Mdd8QWI2UL9mq7FKa6t,0.595,279919.0,0.922,3i0Mdd8QWI2UL9mq7FKa6t,0.623,5.0,0.588,-5.76,0.0,0.0559,128.028,4.0,https://api.spotify.com/v1/tracks/3i0Mdd8QWI2UL9mq7FKa6t,audio_features,spotify:track:3i0Mdd8QWI2UL9mq7FKa6t,0.469
3,Sunnery James Ryan Marciano Ariyan, Circus  ,unknown,0.145,https://api.spotify.com/v1/audio-analysis/6CGuhCct6Z4Mx70u8uK7OK,0.617,300426.0,0.914,6CGuhCct6Z4Mx70u8uK7OK,0.362,7.0,0.251,-3.635,1.0,0.294,127.918,4.0,https://api.spotify.com/v1/tracks/6CGuhCct6Z4Mx70u8uK7OK,audio_features,spotify:track:6CGuhCct6Z4Mx70u8uK7OK,0.334
4,The Chainsmokers, #SELFIE  ,unknown,0.0134,https://api.spotify.com/v1/audio-analysis/1HOlb9rdNOmy9b1Fakicjo,0.807,183750.0,0.916,1HOlb9rdNOmy9b1Fakicjo,1.22e-05,0.0,0.0787,-3.282,1.0,0.226,127.973,4.0,https://api.spotify.com/v1/tracks/1HOlb9rdNOmy9b1Fakicjo,audio_features,spotify:track:1HOlb9rdNOmy9b1Fakicjo,0.651
5,Vato Gonzalez, Bio Riddim  ,SPINNIN',1.43e-05,https://api.spotify.com/v1/audio-analysis/5L2nnKLQcSeMRIhSCUtQ9S,0.643,275946.0,0.88,5L2nnKLQcSeMRIhSCUtQ9S,0.712,0.0,0.0863,-6.067,1.0,0.0348,127.991,4.0,https://api.spotify.com/v1/tracks/5L2nnKLQcSeMRIhSCUtQ9S,audio_features,spotify:track:5L2nnKLQcSeMRIhSCUtQ9S,0.0638
6,Hard Rock Sofa Skidka, Moloko  ,unknown,0.023,https://api.spotify.com/v1/audio-analysis/6lvForNRzmr5PZ3YaHZIs5,0.454,343125.0,0.985,6lvForNRzmr5PZ3YaHZIs5,0.864,0.0,0.518,-2.089,1.0,0.126,128.078,4.0,https://api.spotify.com/v1/tracks/6lvForNRzmr5PZ3YaHZIs5,audio_features,spotify:track:6lvForNRzmr5PZ3YaHZIs5,0.543
7,Steve Aoki AutoErotique   Dimitri Vegas Like Mike, Feedback  ,unknown,0.000253,https://api.spotify.com/v1/audio-analysis/72Sp0cpNjQpoIflMBeDmcf,0.545,230625.0,0.912,72Sp0cpNjQpoIflMBeDmcf,0.961,0.0,0.307,-4.211,1.0,0.0829,127.972,4.0,https://api.spotify.com/v1/tracks/72Sp0cpNjQpoIflMBeDmcf,audio_features,spotify:track:72Sp0cpNjQpoIflMBeDmcf,0.383
8,Dyro Bassjackers, Grid ,Dyro Intro Edit,0.0344,https://api.spotify.com/v1/audio-analysis/4NpyfEp3G4wN9N8Wsoa0dp,0.548,338506.0,0.869,4NpyfEp3G4wN9N8Wsoa0dp,0.000143,7.0,0.33,-2.309,0.0,0.381,128.017,4.0,https://api.spotify.com/v1/tracks/4NpyfEp3G4wN9N8Wsoa0dp,audio_features,spotify:track:4NpyfEp3G4wN9N8Wsoa0dp,0.325
9,W&W, Bigfoot  ,ARMADA,0.00109,https://api.spotify.com/v1/audio-analysis/3yiFojtkoohIt5vvCCKUVP,0.577,202500.0,0.891,3yiFojtkoohIt5vvCCKUVP,0.752,0.0,0.0864,-7.024,1.0,0.0604,127.995,4.0,https://api.spotify.com/v1/tracks/3yiFojtkoohIt5vvCCKUVP,audio_features,spotify:track:3yiFojtkoohIt5vvCCKUVP,0.0697
