,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Sam Feldt De Hofnar, Bloesem  ,unknown,0.0478,https://api.spotify.com/v1/audio-analysis/34nDwOlogE93b9DjN7UuvT,0.811,333924.0,0.696,34nDwOlogE93b9DjN7UuvT,0.0251,2.0,0.176,-8.2,1.0,0.0583,114.998,4.0,https://api.spotify.com/v1/tracks/34nDwOlogE93b9DjN7UuvT,audio_features,spotify:track:34nDwOlogE93b9DjN7UuvT,0.558
1,Usher, Good Kisser ,Disclosure Remix,0.0215,https://api.spotify.com/v1/audio-analysis/2k3y6ZDlzUePGnA281Vyfj,0.833,289880.0,0.721,2k3y6ZDlzUePGnA281Vyfj,0.000409,5.0,0.132,-6.944,1.0,0.25,114.01,4.0,https://api.spotify.com/v1/tracks/2k3y6ZDlzUePGnA281Vyfj,audio_features,spotify:track:2k3y6ZDlzUePGnA281Vyfj,0.757
2,Don Diablo, AnyTime  ,SPINNIN',0.0259,https://api.spotify.com/v1/audio-analysis/7KFVjvnpjDaZ84r68tEkQ0,0.701,274391.0,0.958,7KFVjvnpjDaZ84r68tEkQ0,0.0,5.0,0.255,-2.413,0.0,0.174,125.942,4.0,https://api.spotify.com/v1/tracks/7KFVjvnpjDaZ84r68tEkQ0,audio_features,spotify:track:7KFVjvnpjDaZ84r68tEkQ0,0.43
3,Julian Jordan, Slenderman  ,unknown,0.000429,https://api.spotify.com/v1/audio-analysis/7gFvr9stRGdZcyOCFXc6iU,0.691,260625.0,0.96,7gFvr9stRGdZcyOCFXc6iU,0.0146,7.0,0.847,-3.341,1.0,0.0805,128.038,4.0,https://api.spotify.com/v1/tracks/7gFvr9stRGdZcyOCFXc6iU,audio_features,spotify:track:7gFvr9stRGdZcyOCFXc6iU,0.286
4,DVBBS, We Were Young  ,unknown,0.00779,https://api.spotify.com/v1/audio-analysis/2KMfQapIhByrCcp8rmc5RI,0.467,367642.0,0.901,2KMfQapIhByrCcp8rmc5RI,0.0254,0.0,0.0608,-4.397,1.0,0.101,127.952,4.0,https://api.spotify.com/v1/tracks/2KMfQapIhByrCcp8rmc5RI,audio_features,spotify:track:2KMfQapIhByrCcp8rmc5RI,0.0552
5,Soul Corporation, Let's Go Together  ,Radio Edit,0.194,https://api.spotify.com/v1/audio-analysis/2ceZzlnbp4eDnU5mHLaTay,0.556,248227.0,0.484,2ceZzlnbp4eDnU5mHLaTay,0.0,9.0,0.0914,-7.282,0.0,0.121,63.166,4.0,https://api.spotify.com/v1/tracks/2ceZzlnbp4eDnU5mHLaTay,audio_features,spotify:track:2ceZzlnbp4eDnU5mHLaTay,0.686
6,Sunnery James Ryan Marciano, Salute  ,unknown,0.00206,https://api.spotify.com/v1/audio-analysis/29Aa8w62b8bBUPJF71fH2U,0.625,247500.0,0.991,29Aa8w62b8bBUPJF71fH2U,0.00261,6.0,0.321,-2.167,0.0,0.121,127.986,4.0,https://api.spotify.com/v1/tracks/29Aa8w62b8bBUPJF71fH2U,audio_features,spotify:track:29Aa8w62b8bBUPJF71fH2U,0.155
7,Calvin Harris, C.U.B.A  ,unknown,0.0342,https://api.spotify.com/v1/audio-analysis/1ZoHuLxbQho7N5ioKA6Hx1,0.623,269907.0,0.998,1ZoHuLxbQho7N5ioKA6Hx1,0.853,5.0,0.862,-1.436,1.0,0.0364,127.988,4.0,https://api.spotify.com/v1/tracks/1ZoHuLxbQho7N5ioKA6Hx1,audio_features,spotify:track:1ZoHuLxbQho7N5ioKA6Hx1,0.679
8,Tony Junior Baggi Begovic, Plur Warriors  ,SPINNIN',0.00481,https://api.spotify.com/v1/audio-analysis/4KLoMHnw4RIoBEF2gVpXpK,0.646,284308.0,0.992,4KLoMHnw4RIoBEF2gVpXpK,0.648,0.0,0.172,-1.571,1.0,0.0557,130.009,4.0,https://api.spotify.com/v1/tracks/4KLoMHnw4RIoBEF2gVpXpK,audio_features,spotify:track:4KLoMHnw4RIoBEF2gVpXpK,0.565
9,Paulhard Beauty Brain, #PLUR  ,unknown,0.0116,https://api.spotify.com/v1/audio-analysis/1nRcjIHc8UovDUPVcQQqY6,0.479,259802.0,0.936,1nRcjIHc8UovDUPVcQQqY6,0.566,11.0,0.0682,-5.6,1.0,0.249,144.93,3.0,https://api.spotify.com/v1/tracks/1nRcjIHc8UovDUPVcQQqY6,audio_features,spotify:track:1nRcjIHc8UovDUPVcQQqY6,0.191
10,AC/DC, Thunderstruck ,Crookers Remix,0.000147,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,0.501,292880.0,0.889,57bgtoPSgt236HzfBOd8kj,0.0114,4.0,0.217,-5.175,1.0,0.0364,133.519,4.0,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,audio_features,spotify:track:57bgtoPSgt236HzfBOd8kj,0.257
11,Chuckie Hardwell   MC Ambush, Move It 2 The Drum ,Acappella,0.211,https://api.spotify.com/v1/audio-analysis/4bCknugxY9wnPAEiXaCIDL,0.78,331758.0,0.893,4bCknugxY9wnPAEiXaCIDL,0.246,9.0,0.0907,-6.369,1.0,0.0594,127.993,4.0,https://api.spotify.com/v1/tracks/4bCknugxY9wnPAEiXaCIDL,audio_features,spotify:track:4bCknugxY9wnPAEiXaCIDL,0.0794
