,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Yotto, Hyperlude ,RÜFÜS DU SOL Du Sol No Place Edit,0.747,https://api.spotify.com/v1/audio-analysis/1t3w2Ai00SDYLBV95uhwY4,0.242,113493.0,0.306,1t3w2Ai00SDYLBV95uhwY4,0.949,0.0,0.186,-12.342,0.0,0.0339,114.193,4.0,https://api.spotify.com/v1/tracks/1t3w2Ai00SDYLBV95uhwY4,audio_features,spotify:track:1t3w2Ai00SDYLBV95uhwY4,0.05
1,Jonas Rathsman, Nazca  ,unknown,0.0168,https://api.spotify.com/v1/audio-analysis/65ZGTJhA1RNgNI8HS8EKP7,0.809,442148.0,0.67,65ZGTJhA1RNgNI8HS8EKP7,0.873,10.0,0.0664,-10.078,0.0,0.0526,118.006,4.0,https://api.spotify.com/v1/tracks/65ZGTJhA1RNgNI8HS8EKP7,audio_features,spotify:track:65ZGTJhA1RNgNI8HS8EKP7,0.472
2,Martin Waslewski, Majaka  ,unknown,2.99e-05,https://api.spotify.com/v1/audio-analysis/7duRahXCuf2ZXMABe7GIEp,0.754,407805.0,0.764,7duRahXCuf2ZXMABe7GIEp,0.817,10.0,0.0606,-12.3,0.0,0.0475,123.007,4.0,https://api.spotify.com/v1/tracks/7duRahXCuf2ZXMABe7GIEp,audio_features,spotify:track:7duRahXCuf2ZXMABe7GIEp,0.0851
3,Bebetta CIOZ, Elephant On Ebay ,RÜFÜS DU SOL Love Tonight Edit,0.00304,https://api.spotify.com/v1/audio-analysis/2rwzkudylnpxMqklrGRAxl,0.768,467077.0,0.55,2rwzkudylnpxMqklrGRAxl,0.803,0.0,0.0939,-8.198,1.0,0.043,121.999,4.0,https://api.spotify.com/v1/tracks/2rwzkudylnpxMqklrGRAxl,audio_features,spotify:track:2rwzkudylnpxMqklrGRAxl,0.193
4,Yolanda Be Cool Cut Snake, Chilimanjaro  ,unknown,0.000496,https://api.spotify.com/v1/audio-analysis/22l7Ajmdvay9c5hcRNLaGM,0.795,222097.0,0.976,22l7Ajmdvay9c5hcRNLaGM,0.831,1.0,0.043,-5.098,1.0,0.0527,124.02,4.0,https://api.spotify.com/v1/tracks/22l7Ajmdvay9c5hcRNLaGM,audio_features,spotify:track:22l7Ajmdvay9c5hcRNLaGM,0.458
5,Yotto, Kantsu  ,unknown,0.000252,https://api.spotify.com/v1/audio-analysis/060LYOutBOWu3JfwEWxKRk,0.573,298562.0,0.921,060LYOutBOWu3JfwEWxKRk,0.897,5.0,0.341,-7.988,0.0,0.0352,123.0,4.0,https://api.spotify.com/v1/tracks/060LYOutBOWu3JfwEWxKRk,audio_features,spotify:track:060LYOutBOWu3JfwEWxKRk,0.0494
6,Cassian, Lafayette  ,unknown,0.000598,https://api.spotify.com/v1/audio-analysis/6TbvnLRLNmiTrKJTppRYuV,0.677,223730.0,0.914,6TbvnLRLNmiTrKJTppRYuV,0.861,0.0,0.117,-6.745,1.0,0.0464,122.016,4.0,https://api.spotify.com/v1/tracks/6TbvnLRLNmiTrKJTppRYuV,audio_features,spotify:track:6TbvnLRLNmiTrKJTppRYuV,0.0769
7,Eelke Kleijn, The Calling ,RÜFÜS DU SOL Du Sols Escape Edit,0.0201,https://api.spotify.com/v1/audio-analysis/2vWeaqCVAzjI0jOVOS1VQZ,0.602,302889.0,0.826,2vWeaqCVAzjI0jOVOS1VQZ,0.895,2.0,0.429,-8.276,0.0,0.0319,120.004,1.0,https://api.spotify.com/v1/tracks/2vWeaqCVAzjI0jOVOS1VQZ,audio_features,spotify:track:2vWeaqCVAzjI0jOVOS1VQZ,0.254
8,Alan Fitzpatrick, In Excess  ,unknown,0.0115,https://api.spotify.com/v1/audio-analysis/0lJ3ouGmEhG2bXIyKMJZDl,0.742,392362.0,0.938,0lJ3ouGmEhG2bXIyKMJZDl,0.936,8.0,0.62,-6.126,1.0,0.0544,124.987,4.0,https://api.spotify.com/v1/tracks/0lJ3ouGmEhG2bXIyKMJZDl,audio_features,spotify:track:0lJ3ouGmEhG2bXIyKMJZDl,0.615
9,Tom Flynn, Packard  ,unknown,0.00444,https://api.spotify.com/v1/audio-analysis/3GEPsBQtc2hu6gNyYP96hf,0.886,423600.0,0.461,3GEPsBQtc2hu6gNyYP96hf,0.916,1.0,0.108,-12.196,1.0,0.0648,121.015,4.0,https://api.spotify.com/v1/tracks/3GEPsBQtc2hu6gNyYP96hf,audio_features,spotify:track:3GEPsBQtc2hu6gNyYP96hf,0.663
