,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Sam Paganini, Rave  ,unknown,0.000137,https://api.spotify.com/v1/audio-analysis/5YDbSfN5oKWBoeyf9nBA38,0.763,405699.0,0.806,5YDbSfN5oKWBoeyf9nBA38,0.91,5.0,0.295,-7.399,0.0,0.044,124.99,4.0,https://api.spotify.com/v1/tracks/5YDbSfN5oKWBoeyf9nBA38,audio_features,spotify:track:5YDbSfN5oKWBoeyf9nBA38,0.33
1,Paride Saraceni, Carry You Away  ,unknown,6.77e-05,https://api.spotify.com/v1/audio-analysis/214Uh9p3ygc1XLY4ZETxFR,0.794,483832.0,0.688,214Uh9p3ygc1XLY4ZETxFR,0.743,4.0,0.11,-6.95,1.0,0.0693,124.983,4.0,https://api.spotify.com/v1/tracks/214Uh9p3ygc1XLY4ZETxFR,audio_features,spotify:track:214Uh9p3ygc1XLY4ZETxFR,0.253
2,Paride Saraceni, Liberty  ,unknown,0.000657,https://api.spotify.com/v1/audio-analysis/0HtxMdVBXkv8Bf7fgdz9p9,0.803,499048.0,0.911,0HtxMdVBXkv8Bf7fgdz9p9,0.904,6.0,0.082,-8.544,1.0,0.054,125.981,4.0,https://api.spotify.com/v1/tracks/0HtxMdVBXkv8Bf7fgdz9p9,audio_features,spotify:track:0HtxMdVBXkv8Bf7fgdz9p9,0.393
3,Paride Saraceni, After Dark  ,unknown,0.000135,https://api.spotify.com/v1/audio-analysis/4E5IZrWucic78MwV7oxb9S,0.811,403200.0,0.777,4E5IZrWucic78MwV7oxb9S,0.919,6.0,0.1,-6.361,0.0,0.0851,125.005,4.0,https://api.spotify.com/v1/tracks/4E5IZrWucic78MwV7oxb9S,audio_features,spotify:track:4E5IZrWucic78MwV7oxb9S,0.288
4,Technasia, Obsession  ,BLANCO Y NEGRO,0.00026,https://api.spotify.com/v1/audio-analysis/29rctQmxrYMy3AVsMj1xKU,0.793,394991.0,0.974,29rctQmxrYMy3AVsMj1xKU,0.903,6.0,0.0405,-7.236,1.0,0.051,126.982,4.0,https://api.spotify.com/v1/tracks/29rctQmxrYMy3AVsMj1xKU,audio_features,spotify:track:29rctQmxrYMy3AVsMj1xKU,0.128
5,Mathias Kaden, Get Funky ,Nick Curly Remix,,,,,,,,,,,,,,,,,,
6,Collective Machine Lucio Spain UGLH, Zero  ,unknown,0.00393,https://api.spotify.com/v1/audio-analysis/5i0yma2mlLGobtZBUbIlHa,0.751,448000.0,0.96,5i0yma2mlLGobtZBUbIlHa,0.93,11.0,0.0547,-7.415,1.0,0.0576,119.999,4.0,https://api.spotify.com/v1/tracks/5i0yma2mlLGobtZBUbIlHa,audio_features,spotify:track:5i0yma2mlLGobtZBUbIlHa,0.736
7,Christian Smith, Keep On  ,unknown,0.00147,https://api.spotify.com/v1/audio-analysis/0sjMvrlJDwSuWSvsKE7TT4,0.763,447669.0,0.762,0sjMvrlJDwSuWSvsKE7TT4,0.773,11.0,0.111,-8.382,0.0,0.048,125.0,4.0,https://api.spotify.com/v1/tracks/0sjMvrlJDwSuWSvsKE7TT4,audio_features,spotify:track:0sjMvrlJDwSuWSvsKE7TT4,0.0784
8,Butch, Joy  ,unknown,0.0134,https://api.spotify.com/v1/audio-analysis/2YnyZKFZfMMQEyUwJ3zGen,0.783,461036.0,0.869,2YnyZKFZfMMQEyUwJ3zGen,0.871,7.0,0.0849,-6.154,1.0,0.0323,126.025,4.0,https://api.spotify.com/v1/tracks/2YnyZKFZfMMQEyUwJ3zGen,audio_features,spotify:track:2YnyZKFZfMMQEyUwJ3zGen,0.496
9,Evans Waterfall, On & On ,Cristian Viviano Remix,0.743,https://api.spotify.com/v1/audio-analysis/0uMjrEeR65A8yO6PxGjPO6,0.667,133841.0,0.74,0uMjrEeR65A8yO6PxGjPO6,0.0197,5.0,0.0482,-4.554,0.0,0.0527,96.369,3.0,https://api.spotify.com/v1/tracks/0uMjrEeR65A8yO6PxGjPO6,audio_features,spotify:track:0uMjrEeR65A8yO6PxGjPO6,0.905
