,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Purple Disco Machine, Body Funk  ,Edit,0.0023,https://api.spotify.com/v1/audio-analysis/52Zn0vPOb0elowq2tKXIfS,0.838,256598.0,0.88,52Zn0vPOb0elowq2tKXIfS,0.332,7.0,0.0447,-6.3,1.0,0.044,121.997,4.0,https://api.spotify.com/v1/tracks/52Zn0vPOb0elowq2tKXIfS,audio_features,spotify:track:52Zn0vPOb0elowq2tKXIfS,0.743
1,CamelPhat Elderbrook, Cola ,Acappella,0.0245,https://api.spotify.com/v1/audio-analysis/7ir1tVqAtNjctvteJPw5MF,0.706,223869.0,0.74,7ir1tVqAtNjctvteJPw5MF,0.512,6.0,0.135,-7.904,1.0,0.0325,122.007,3.0,https://api.spotify.com/v1/tracks/7ir1tVqAtNjctvteJPw5MF,audio_features,spotify:track:7ir1tVqAtNjctvteJPw5MF,0.444
2,Agent! Dompe, Sultan  ,unknown,0.000372,https://api.spotify.com/v1/audio-analysis/0iVTorvNzUUEftV2C5sinN,0.813,404603.0,0.784,0iVTorvNzUUEftV2C5sinN,0.962,7.0,0.768,-8.327,1.0,0.0538,123.998,4.0,https://api.spotify.com/v1/tracks/0iVTorvNzUUEftV2C5sinN,audio_features,spotify:track:0iVTorvNzUUEftV2C5sinN,0.396
3,Mat.Joe, Love Stream  ,Edit,0.0285,https://api.spotify.com/v1/audio-analysis/38DQv0npmKnSGq9HRIIVLF,0.803,216774.0,0.767,38DQv0npmKnSGq9HRIIVLF,0.923,11.0,0.0992,-5.32,1.0,0.0759,124.003,4.0,https://api.spotify.com/v1/tracks/38DQv0npmKnSGq9HRIIVLF,audio_features,spotify:track:38DQv0npmKnSGq9HRIIVLF,0.177
4,Fisher, Stop It  ,unknown,0.024,https://api.spotify.com/v1/audio-analysis/4qetR2UUyBeUrJ9DbYrpVQ,0.86,163790.0,0.824,4qetR2UUyBeUrJ9DbYrpVQ,0.657,8.0,0.205,-7.207,1.0,0.0518,124.016,4.0,https://api.spotify.com/v1/tracks/4qetR2UUyBeUrJ9DbYrpVQ,audio_features,spotify:track:4qetR2UUyBeUrJ9DbYrpVQ,0.87
5,Route 94, House & Pressure  ,Edit,0.00454,https://api.spotify.com/v1/audio-analysis/3W2bm5HR9tnS4ENFNJJ4XF,0.868,148571.0,0.66,3W2bm5HR9tnS4ENFNJJ4XF,0.205,10.0,0.0843,-6.079,0.0,0.057,125.983,4.0,https://api.spotify.com/v1/tracks/3W2bm5HR9tnS4ENFNJJ4XF,audio_features,spotify:track:3W2bm5HR9tnS4ENFNJJ4XF,0.389
6,Gorillaz   Jehnny Beth, We Got The Power ,Claptone Remix,0.000873,https://api.spotify.com/v1/audio-analysis/68JZIPnGZxbExNeSb6KslW,0.85,364918.0,0.645,68JZIPnGZxbExNeSb6KslW,0.801,9.0,0.0454,-8.519,0.0,0.0959,122.001,4.0,https://api.spotify.com/v1/tracks/68JZIPnGZxbExNeSb6KslW,audio_features,spotify:track:68JZIPnGZxbExNeSb6KslW,0.328
7,Leon Benesty ROOG   Claptone, Perpetual Groove ,Claptone Mashup,0.000385,https://api.spotify.com/v1/audio-analysis/1KLMFEi6H0DMVzIz4CYc4Z,0.804,359076.0,0.94,1KLMFEi6H0DMVzIz4CYc4Z,0.902,10.0,0.0239,-6.223,0.0,0.0621,123.009,4.0,https://api.spotify.com/v1/tracks/1KLMFEi6H0DMVzIz4CYc4Z,audio_features,spotify:track:1KLMFEi6H0DMVzIz4CYc4Z,0.593
8,Franky Rizardo, Same Man  ,unknown,6.76e-05,https://api.spotify.com/v1/audio-analysis/2O5oL5wpiGI7vcO1kFhZwa,0.806,388481.0,0.906,2O5oL5wpiGI7vcO1kFhZwa,0.909,0.0,0.0498,-7.241,1.0,0.0549,125.009,4.0,https://api.spotify.com/v1/tracks/2O5oL5wpiGI7vcO1kFhZwa,audio_features,spotify:track:2O5oL5wpiGI7vcO1kFhZwa,0.948
9,Format:B, The Scoop  ,Edit,,,,,,,,,,,,,,,,,,
10,Claptone, The Music Got Me ,Darius Syrossian Remix,0.000119,https://api.spotify.com/v1/audio-analysis/1uttaF1yNuQwSKAkAmuHUL,0.795,382698.0,0.876,1uttaF1yNuQwSKAkAmuHUL,0.689,1.0,0.0865,-7.348,0.0,0.0615,125.992,4.0,https://api.spotify.com/v1/tracks/1uttaF1yNuQwSKAkAmuHUL,audio_features,spotify:track:1uttaF1yNuQwSKAkAmuHUL,0.0369
11,Depeche Mode, Going Backwards ,Claptone Remix,0.000575,https://api.spotify.com/v1/audio-analysis/0Ko2PABMXhDGFuBYOlvWcx,0.56,342747.0,0.64,0Ko2PABMXhDGFuBYOlvWcx,0.00139,11.0,0.168,-7.564,0.0,0.0229,96.992,4.0,https://api.spotify.com/v1/tracks/0Ko2PABMXhDGFuBYOlvWcx,audio_features,spotify:track:0Ko2PABMXhDGFuBYOlvWcx,0.252
12,Groove Armada   Parris Mitchell, House With Me ,Andrea Oliva Remix,0.00128,https://api.spotify.com/v1/audio-analysis/7lxTvIGPUj9EAGTJH7hMIH,0.775,429549.0,0.962,7lxTvIGPUj9EAGTJH7hMIH,0.94,0.0,0.0339,-5.982,1.0,0.0715,125.005,4.0,https://api.spotify.com/v1/tracks/7lxTvIGPUj9EAGTJH7hMIH,audio_features,spotify:track:7lxTvIGPUj9EAGTJH7hMIH,0.783
13,Riva Starr, Another Dimension  ,unknown,0.0012,https://api.spotify.com/v1/audio-analysis/1giJ8hC39zzRFVTcAu1jXO,0.649,370416.0,0.992,1giJ8hC39zzRFVTcAu1jXO,0.905,2.0,0.42,-4.994,1.0,0.0388,125.006,4.0,https://api.spotify.com/v1/tracks/1giJ8hC39zzRFVTcAu1jXO,audio_features,spotify:track:1giJ8hC39zzRFVTcAu1jXO,0.871
14,Beastie Boys, Intergalactic ,Acappella,0.022,https://api.spotify.com/v1/audio-analysis/5fpizYGbi5IQoEraj6FP0R,0.734,231493.0,0.864,5fpizYGbi5IQoEraj6FP0R,9.94e-06,2.0,0.246,-6.119,1.0,0.303,105.933,4.0,https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R,audio_features,spotify:track:5fpizYGbi5IQoEraj6FP0R,0.47
15,Claptone   George Kranz, The Drums ,Din Daa Daa,0.0414,https://api.spotify.com/v1/audio-analysis/3GxbXFWlq6Qseg4wHJ13qF,0.788,206441.0,0.96,3GxbXFWlq6Qseg4wHJ13qF,0.822,4.0,0.0604,-5.923,0.0,0.0472,121.999,4.0,https://api.spotify.com/v1/tracks/3GxbXFWlq6Qseg4wHJ13qF,audio_features,spotify:track:3GxbXFWlq6Qseg4wHJ13qF,0.718
